idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 114 174 114 174 0.000000 0.000000
1 0.020000000 114 174 149 131 35.000000 -43.000000
2 0.030000000 149 131 112 188 -37.000000 57.000000
3 0.040000000 112 188 44 88 -68.000000 -100.000000
4 0.050000000 44 88 67 140 23.000000 52.000000
5 0.060000000 67 140 153 136 86.000000 -4.000000
6 0.070000000 153 136 117 179 -36.000000 43.000000
7 0.080000000 117 179 146 107 29.000000 -72.000000
8 0.090000000 146 107 70 177 -76.000000 70.000000
9 0.100000000 70 177 65 170 -5.000000 -7.000000
10 0.110000000 65 170 146 176 81.000000 6.000000
11 0.120000000 146 176 142 139 -4.000000 -37.000000
12 0.130000000 142 139 118 145 -24.000000 6.000000
13 0.140000000 118 145 60 179 -58.000000 34.000000
14 0.150000000 60 179 100 193 40.000000 14.000000
15 0.160000000 100 193 114 103 14.000000 -90.000000
16 0.170000000 114 103 57 179 -57.000000 76.000000
17 0.180000000 57 179 63 178 6.000000 -1.000000
18 0.190000000 63 178 100 119 37.000000 -59.000000
19 0.200000000 100 119 163 156 63.000000 37.000000
20 0.210000000 163 156 163 136 0.000000 -20.000000
21 0.220000000 163 136 98 181 -65.000000 45.000000
22 0.230000000 98 181 57 174 -41.000000 -7.000000
23 0.240000000 57 174 74 93 17.000000 -81.000000
24 0.250000000 74 93 133 173 59.000000 80.000000
25 0.260000000 133 173 52 174 -81.000000 1.000000
26 0.270000000 52 174 81 166 29.000000 -8.000000
27 0.280000000 81 166 98 191 17.000000 25.000000
28 0.290000000 98 191 139 142 41.000000 -49.000000
29 0.300000000 139 142 149 99 10.000000 -43.000000
30 0.310000000 149 99 87 160 -62.000000 61.000000
31 0.320000000 87 160 51 171 -36.000000 11.000000
32 0.330000000 51 171 96 184 45.000000 13.000000
33 0.340000000 96 184 149 147 53.000000 -37.000000
34 0.350000000 149 147 87 123 -62.000000 -24.000000
35 0.360000000 87 123 82 193 -5.000000 70.000000
36 0.370000000 82 193 137 136 55.000000 -57.000000
37 0.380000000 137 136 136 133 -1.000000 -3.000000
38 0.390000000 136 133 43 134 -93.000000 1.000000
39 0.400000000 43 134 157 110 114.000000 -24.000000
40 0.410000000 157 110 159 154 2.000000 44.000000
41 0.420000000 159 154 52 173 -107.000000 19.000000
42 0.430000000 52 173 54 106 2.000000 -67.000000
43 0.440000000 54 106 49 141 -5.000000 35.000000
44 0.450000000 49 141 119 138 70.000000 -3.000000
45 0.460000000 119 138 37 95 -82.000000 -43.000000
46 0.470000000 37 95 91 115 54.000000 20.000000
47 0.480000000 91 115 47 170 -44.000000 55.000000
48 0.490000000 47 170 42 166 -5.000000 -4.000000
49 0.500000000 42 166 82 113 40.000000 -53.000000
50 0.510000000 82 113 74 169 -8.000000 56.000000
