idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 72 102 72 102 0.000000 0.000000
1 0.020000000 72 102 153 102 81.000000 0.000000
2 0.030000000 153 102 69 171 -84.000000 69.000000
3 0.040000000 69 171 72 85 3.000000 -86.000000
4 0.050000000 72 85 180 136 108.000000 51.000000
5 0.060000000 180 136 153 172 -27.000000 36.000000
6 0.070000000 153 172 45 96 -108.000000 -76.000000
7 0.080000000 45 96 52 73 7.000000 -23.000000
8 0.090000000 52 73 72 108 20.000000 35.000000
9 0.100000000 72 108 150 165 78.000000 57.000000
10 0.110000000 150 165 184 118 34.000000 -47.000000
11 0.120000000 184 118 162 90 -22.000000 -28.000000
12 0.130000000 162 90 171 136 9.000000 46.000000
13 0.140000000 171 136 144 171 -27.000000 35.000000
14 0.150000000 144 171 62 121 -82.000000 -50.000000
15 0.160000000 62 121 153 139 91.000000 18.000000
16 0.170000000 153 139 209 210 56.000000 71.000000
17 0.180000000 209 210 82 159 -127.000000 -51.000000
18 0.190000000 82 159 177 126 95.000000 -33.000000
19 0.200000000 177 126 59 102 -118.000000 -24.000000
20 0.210000000 59 102 137 104 78.000000 2.000000
21 0.220000000 137 104 138 136 1.000000 32.000000
22 0.230000000 138 136 184 187 46.000000 51.000000
23 0.240000000 184 187 89 161 -95.000000 -26.000000
24 0.250000000 89 161 159 120 70.000000 -41.000000
25 0.260000000 159 120 133 199 -26.000000 79.000000
26 0.270000000 133 199 150 141 17.000000 -58.000000
27 0.280000000 150 141 90 172 -60.000000 31.000000
28 0.290000000 90 172 161 92 71.000000 -80.000000
29 0.300000000 161 92 29 87 -132.000000 -5.000000
30 0.310000000 29 87 68 106 39.000000 19.000000
31 0.320000000 68 106 97 186 29.000000 80.000000
32 0.330000000 97 186 158 159 61.000000 -27.000000
33 0.340000000 158 159 54 181 -104.000000 22.000000
34 0.350000000 54 181 90 168 36.000000 -13.000000
35 0.360000000 90 168 93 123 3.000000 -45.000000
36 0.370000000 93 123 137 136 44.000000 13.000000
37 0.380000000 137 136 135 132 -2.000000 -4.000000
38 0.390000000 135 132 99 178 -36.000000 46.000000
39 0.400000000 99 178 135 134 36.000000 -44.000000
40 0.410000000 135 134 84 184 -51.000000 50.000000
41 0.420000000 84 184 158 154 74.000000 -30.000000
42 0.430000000 158 154 51 175 -107.000000 21.000000
43 0.440000000 51 175 50 140 -1.000000 -35.000000
44 0.450000000 50 140 70 167 20.000000 27.000000
45 0.460000000 70 167 58 112 -12.000000 -55.000000
46 0.470000000 58 112 119 137 61.000000 25.000000
47 0.480000000 119 137 155 86 36.000000 -51.000000
48 0.490000000 155 86 103 74 -52.000000 -12.000000
49 0.500000000 103 74 223 50 120.000000 -24.000000
50 0.510000000 223 50 88 173 -135.000000 123.000000
