idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 72 174 72 174 0.000000 0.000000
1 0.020000000 72 174 156 131 84.000000 -43.000000
2 0.030000000 156 131 113 186 -43.000000 55.000000
3 0.040000000 113 186 90 88 -23.000000 -98.000000
4 0.050000000 90 88 72 172 -18.000000 84.000000
5 0.060000000 72 172 154 136 82.000000 -36.000000
6 0.070000000 154 136 72 180 -82.000000 44.000000
7 0.080000000 72 180 87 112 15.000000 -68.000000
8 0.090000000 87 112 69 178 -18.000000 66.000000
9 0.100000000 69 178 149 173 80.000000 -5.000000
10 0.110000000 149 173 65 180 -84.000000 7.000000
11 0.120000000 65 180 143 140 78.000000 -40.000000
12 0.130000000 143 140 116 147 -27.000000 7.000000
13 0.140000000 116 147 60 179 -56.000000 32.000000
14 0.150000000 60 179 100 191 40.000000 12.000000
15 0.160000000 100 191 111 102 11.000000 -89.000000
16 0.170000000 111 102 59 178 -52.000000 76.000000
17 0.180000000 59 178 61 178 2.000000 0.000000
18 0.190000000 61 178 34 122 -27.000000 -56.000000
19 0.200000000 34 122 92 159 58.000000 37.000000
20 0.210000000 92 159 139 136 47.000000 -23.000000
21 0.220000000 139 136 57 180 -82.000000 44.000000
22 0.230000000 57 180 57 176 0.000000 -4.000000
23 0.240000000 57 176 71 93 14.000000 -83.000000
24 0.250000000 71 93 51 175 -20.000000 82.000000
25 0.260000000 51 175 51 175 0.000000 0.000000
26 0.270000000 51 175 52 175 1.000000 0.000000
27 0.280000000 52 175 98 188 46.000000 13.000000
28 0.290000000 98 188 92 161 -6.000000 -27.000000
29 0.300000000 92 161 153 90 61.000000 -71.000000
30 0.310000000 153 90 134 167 -19.000000 77.000000
31 0.320000000 134 167 52 172 -82.000000 5.000000
32 0.330000000 52 172 58 182 6.000000 10.000000
33 0.340000000 58 182 54 144 -4.000000 -38.000000
34 0.350000000 54 144 136 137 82.000000 -7.000000
35 0.360000000 136 137 97 190 -39.000000 53.000000
36 0.370000000 97 190 137 136 40.000000 -54.000000
37 0.380000000 137 136 135 133 -2.000000 -3.000000
38 0.390000000 135 133 174 121 39.000000 -12.000000
39 0.400000000 174 121 54 110 -120.000000 -11.000000
40 0.410000000 54 110 89 153 35.000000 43.000000
41 0.420000000 89 153 51 174 -38.000000 21.000000
42 0.430000000 51 174 88 117 37.000000 -57.000000
43 0.440000000 88 117 49 141 -39.000000 24.000000
44 0.450000000 49 141 57 153 8.000000 12.000000
45 0.460000000 57 153 27 95 -30.000000 -58.000000
46 0.470000000 27 95 133 131 106.000000 36.000000
47 0.480000000 133 131 130 165 -3.000000 34.000000
48 0.490000000 130 165 43 165 -87.000000 0.000000
49 0.500000000 43 165 123 126 80.000000 -39.000000
50 0.510000000 123 126 74 169 -49.000000 43.000000
