idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 153 161 153 161 0.000000 0.000000
1 0.020000000 153 161 70 176 -83.000000 15.000000
2 0.030000000 70 176 191 118 121.000000 -58.000000
3 0.040000000 191 118 115 177 -76.000000 59.000000
4 0.050000000 115 177 181 112 66.000000 -65.000000
5 0.060000000 181 112 106 157 -75.000000 45.000000
6 0.070000000 106 157 71 181 -35.000000 24.000000
7 0.080000000 71 181 174 157 103.000000 -24.000000
8 0.090000000 174 157 150 138 -24.000000 -19.000000
9 0.100000000 150 138 42 97 -108.000000 -41.000000
10 0.110000000 42 97 145 136 103.000000 39.000000
11 0.120000000 145 136 143 169 -2.000000 33.000000
12 0.130000000 143 169 144 139 1.000000 -30.000000
13 0.140000000 144 139 60 179 -84.000000 40.000000
14 0.150000000 60 179 150 106 90.000000 -73.000000
15 0.160000000 150 106 75 112 -75.000000 6.000000
16 0.170000000 75 112 72 86 -3.000000 -26.000000
17 0.180000000 72 86 54 137 -18.000000 51.000000
18 0.190000000 54 137 56 142 2.000000 5.000000
19 0.200000000 56 142 91 117 35.000000 -25.000000
20 0.210000000 91 117 163 136 72.000000 19.000000
21 0.220000000 163 136 77 112 -86.000000 -24.000000
22 0.230000000 77 112 142 173 65.000000 61.000000
23 0.240000000 142 173 52 182 -90.000000 9.000000
24 0.250000000 52 182 54 187 2.000000 5.000000
25 0.260000000 54 187 51 179 -3.000000 -8.000000
26 0.270000000 51 179 52 176 1.000000 -3.000000
27 0.280000000 52 176 160 162 108.000000 -14.000000
28 0.290000000 160 162 94 125 -66.000000 -37.000000
29 0.300000000 94 125 56 181 -38.000000 56.000000
30 0.310000000 56 181 52 171 -4.000000 -10.000000
31 0.320000000 52 171 54 110 2.000000 -61.000000
32 0.330000000 54 110 88 159 34.000000 49.000000
33 0.340000000 88 159 89 162 1.000000 3.000000
34 0.350000000 89 162 54 175 -35.000000 13.000000
35 0.360000000 54 175 57 182 3.000000 7.000000
36 0.370000000 57 182 159 89 102.000000 -93.000000
37 0.380000000 159 89 175 117 16.000000 28.000000
38 0.390000000 175 117 176 118 1.000000 1.000000
39 0.400000000 176 118 25 97 -151.000000 -21.000000
40 0.410000000 25 97 136 136 111.000000 39.000000
41 0.420000000 136 136 52 175 -84.000000 39.000000
42 0.430000000 52 175 90 153 38.000000 -22.000000
43 0.440000000 90 153 47 139 -43.000000 -14.000000
44 0.450000000 47 139 52 171 5.000000 32.000000
45 0.460000000 52 171 54 174 2.000000 3.000000
46 0.470000000 54 174 51 166 -3.000000 -8.000000
47 0.480000000 51 166 89 116 38.000000 -50.000000
48 0.490000000 89 116 127 159 38.000000 43.000000
49 0.500000000 127 159 41 170 -86.000000 11.000000
50 0.510000000 41 170 73 169 32.000000 -1.000000
