idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 70 165 70 165 0.000000 0.000000
1 0.020000000 70 165 87 107 17.000000 -58.000000
2 0.030000000 87 107 163 88 76.000000 -19.000000
3 0.040000000 163 88 87 86 -76.000000 -2.000000
4 0.050000000 87 86 72 178 -15.000000 92.000000
5 0.060000000 72 178 71 179 -1.000000 1.000000
6 0.070000000 71 179 70 178 -1.000000 -1.000000
7 0.080000000 70 178 68 174 -2.000000 -4.000000
8 0.090000000 68 174 150 138 82.000000 -36.000000
9 0.100000000 150 138 68 180 -82.000000 42.000000
10 0.110000000 68 180 145 138 77.000000 -42.000000
11 0.120000000 145 138 48 85 -97.000000 -53.000000
12 0.130000000 48 85 64 181 16.000000 96.000000
13 0.140000000 64 181 62 110 -2.000000 -71.000000
14 0.150000000 62 110 93 167 31.000000 57.000000
15 0.160000000 93 167 29 98 -64.000000 -69.000000
16 0.170000000 29 98 55 177 26.000000 79.000000
17 0.180000000 55 177 58 168 3.000000 -9.000000
18 0.190000000 58 168 58 142 0.000000 -26.000000
19 0.200000000 58 142 92 119 34.000000 -23.000000
20 0.210000000 92 119 58 84 -34.000000 -35.000000
21 0.220000000 58 84 73 111 15.000000 27.000000
22 0.230000000 73 111 57 179 -16.000000 68.000000
23 0.240000000 57 179 77 118 20.000000 -61.000000
24 0.250000000 77 118 53 183 -24.000000 65.000000
25 0.260000000 53 183 52 174 -1.000000 -9.000000
26 0.270000000 52 174 82 202 30.000000 28.000000
27 0.280000000 82 202 97 193 15.000000 -9.000000
28 0.290000000 97 193 56 180 -41.000000 -13.000000
29 0.300000000 56 180 121 143 65.000000 -37.000000
30 0.310000000 121 143 133 173 12.000000 30.000000
31 0.320000000 133 173 118 142 -15.000000 -31.000000
32 0.330000000 118 142 25 99 -93.000000 -43.000000
33 0.340000000 25 99 89 160 64.000000 61.000000
34 0.350000000 89 160 54 173 -35.000000 13.000000
35 0.360000000 54 173 52 143 -2.000000 -30.000000
36 0.370000000 52 143 137 136 85.000000 -7.000000
37 0.380000000 137 136 75 161 -62.000000 25.000000
38 0.390000000 75 161 55 179 -20.000000 18.000000
39 0.400000000 55 179 149 145 94.000000 -34.000000
40 0.410000000 149 145 135 136 -14.000000 -9.000000
41 0.420000000 135 136 93 150 -42.000000 14.000000
42 0.430000000 93 150 90 151 -3.000000 1.000000
43 0.440000000 90 151 48 140 -42.000000 -11.000000
44 0.450000000 48 140 88 162 40.000000 22.000000
45 0.460000000 88 162 56 177 -32.000000 15.000000
46 0.470000000 56 177 47 135 -9.000000 -42.000000
47 0.480000000 47 135 155 100 108.000000 -35.000000
48 0.490000000 155 100 84 114 -71.000000 14.000000
49 0.500000000 84 114 41 170 -43.000000 56.000000
50 0.510000000 41 170 74 169 33.000000 -1.000000
