idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 106 154 106 154 0.000000 0.000000
1 0.020000000 106 154 70 176 -36.000000 22.000000
2 0.030000000 70 176 190 117 120.000000 -59.000000
3 0.040000000 190 117 116 177 -74.000000 60.000000
4 0.050000000 116 177 94 111 -22.000000 -66.000000
5 0.060000000 94 111 75 155 -19.000000 44.000000
6 0.070000000 75 155 71 181 -4.000000 26.000000
7 0.080000000 71 181 163 152 92.000000 -29.000000
8 0.090000000 163 152 151 138 -12.000000 -14.000000
9 0.100000000 151 138 42 97 -109.000000 -41.000000
10 0.110000000 42 97 143 136 101.000000 39.000000
11 0.120000000 143 136 98 168 -45.000000 32.000000
12 0.130000000 98 168 143 139 45.000000 -29.000000
13 0.140000000 143 139 60 179 -83.000000 40.000000
14 0.150000000 60 179 150 106 90.000000 -73.000000
15 0.160000000 150 106 75 112 -75.000000 6.000000
16 0.170000000 75 112 71 86 -4.000000 -26.000000
17 0.180000000 71 86 142 133 71.000000 47.000000
18 0.190000000 142 133 55 142 -87.000000 9.000000
19 0.200000000 55 142 91 117 36.000000 -25.000000
20 0.210000000 91 117 164 136 73.000000 19.000000
21 0.220000000 164 136 77 112 -87.000000 -24.000000
22 0.230000000 77 112 57 173 -20.000000 61.000000
23 0.240000000 57 173 99 182 42.000000 9.000000
24 0.250000000 99 182 54 187 -45.000000 5.000000
25 0.260000000 54 187 51 179 -3.000000 -8.000000
26 0.270000000 51 179 52 176 1.000000 -3.000000
27 0.280000000 52 176 92 158 40.000000 -18.000000
28 0.290000000 92 158 96 124 4.000000 -34.000000
29 0.300000000 96 124 100 181 4.000000 57.000000
30 0.310000000 100 181 51 171 -49.000000 -10.000000
31 0.320000000 51 171 55 109 4.000000 -62.000000
32 0.330000000 55 109 87 159 32.000000 50.000000
33 0.340000000 87 159 69 169 -18.000000 10.000000
34 0.350000000 69 169 54 175 -15.000000 6.000000
35 0.360000000 54 175 57 182 3.000000 7.000000
36 0.370000000 57 182 160 88 103.000000 -94.000000
37 0.380000000 160 88 176 116 16.000000 28.000000
38 0.390000000 176 116 95 119 -81.000000 3.000000
39 0.400000000 95 119 25 97 -70.000000 -22.000000
40 0.410000000 25 97 160 136 135.000000 39.000000
41 0.420000000 160 136 52 175 -108.000000 39.000000
42 0.430000000 52 175 88 152 36.000000 -23.000000
43 0.440000000 88 152 48 138 -40.000000 -14.000000
44 0.450000000 48 138 53 171 5.000000 33.000000
45 0.460000000 53 171 98 172 45.000000 1.000000
46 0.470000000 98 172 50 166 -48.000000 -6.000000
47 0.480000000 50 166 165 120 115.000000 -46.000000
48 0.490000000 165 120 127 158 -38.000000 38.000000
49 0.500000000 127 158 87 169 -40.000000 11.000000
50 0.510000000 87 169 73 169 -14.000000 0.000000
