idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 72 174 72 174 0.000000 0.000000
1 0.020000000 72 174 176 133 104.000000 -41.000000
2 0.030000000 176 133 113 178 -63.000000 45.000000
3 0.040000000 113 178 96 88 -17.000000 -90.000000
4 0.050000000 96 88 71 176 -25.000000 88.000000
5 0.060000000 71 176 151 137 80.000000 -39.000000
6 0.070000000 151 137 71 181 -80.000000 44.000000
7 0.080000000 71 181 110 122 39.000000 -59.000000
8 0.090000000 110 122 69 178 -41.000000 56.000000
9 0.100000000 69 178 67 176 -2.000000 -2.000000
10 0.110000000 67 176 66 181 -1.000000 5.000000
11 0.120000000 66 181 96 153 30.000000 -28.000000
12 0.130000000 96 153 100 154 4.000000 1.000000
13 0.140000000 100 154 60 179 -40.000000 25.000000
14 0.150000000 60 179 102 187 42.000000 8.000000
15 0.160000000 102 187 110 102 8.000000 -85.000000
16 0.170000000 110 102 58 178 -52.000000 76.000000
17 0.180000000 58 178 61 178 3.000000 0.000000
18 0.190000000 61 178 121 141 60.000000 -37.000000
19 0.200000000 121 141 92 161 -29.000000 20.000000
20 0.210000000 92 161 138 136 46.000000 -25.000000
21 0.220000000 138 136 55 180 -83.000000 44.000000
22 0.230000000 55 180 59 183 4.000000 3.000000
23 0.240000000 59 183 71 93 12.000000 -90.000000
24 0.250000000 71 93 133 176 62.000000 83.000000
25 0.260000000 133 176 52 175 -81.000000 -1.000000
26 0.270000000 52 175 51 176 -1.000000 1.000000
27 0.280000000 51 176 56 186 5.000000 10.000000
28 0.290000000 56 186 92 165 36.000000 -21.000000
29 0.300000000 92 165 27 89 -65.000000 -76.000000
30 0.310000000 27 89 133 171 106.000000 82.000000
31 0.320000000 133 171 51 173 -82.000000 2.000000
32 0.330000000 51 173 56 182 5.000000 9.000000
33 0.340000000 56 182 97 122 41.000000 -60.000000
34 0.350000000 97 122 161 155 64.000000 33.000000
35 0.360000000 161 155 58 182 -103.000000 27.000000
36 0.370000000 58 182 137 136 79.000000 -46.000000
37 0.380000000 137 136 134 133 -3.000000 -3.000000
38 0.390000000 134 133 99 119 -35.000000 -14.000000
39 0.400000000 99 119 55 108 -44.000000 -11.000000
40 0.410000000 55 108 135 137 80.000000 29.000000
41 0.420000000 135 137 52 174 -83.000000 37.000000
42 0.430000000 52 174 93 120 41.000000 -54.000000
43 0.440000000 93 120 49 141 -44.000000 21.000000
44 0.450000000 49 141 69 165 20.000000 24.000000
45 0.460000000 69 165 26 95 -43.000000 -70.000000
46 0.470000000 26 95 55 149 29.000000 54.000000
47 0.480000000 55 149 130 164 75.000000 15.000000
48 0.490000000 130 164 127 164 -3.000000 0.000000
49 0.500000000 127 164 124 126 -3.000000 -38.000000
50 0.510000000 124 126 73 169 -51.000000 43.000000
