idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 41 89 41 89 0.000000 0.000000
1 0.020000000 41 89 161 100 120.000000 11.000000
2 0.030000000 161 100 150 169 -11.000000 69.000000
3 0.040000000 150 169 154 136 4.000000 -33.000000
4 0.050000000 154 136 176 86 22.000000 -50.000000
5 0.060000000 176 86 152 137 -24.000000 51.000000
6 0.070000000 152 137 179 132 27.000000 -5.000000
7 0.080000000 179 132 114 100 -65.000000 -32.000000
8 0.090000000 114 100 175 157 61.000000 57.000000
9 0.100000000 175 157 40 99 -135.000000 -58.000000
10 0.110000000 40 99 114 102 74.000000 3.000000
11 0.120000000 114 102 143 139 29.000000 37.000000
12 0.130000000 143 139 142 139 -1.000000 0.000000
13 0.140000000 142 139 76 170 -66.000000 31.000000
14 0.150000000 76 170 163 158 87.000000 -12.000000
15 0.160000000 163 158 57 183 -106.000000 25.000000
16 0.170000000 57 183 38 97 -19.000000 -86.000000
17 0.180000000 38 97 80 157 42.000000 60.000000
18 0.190000000 80 157 62 178 -18.000000 21.000000
19 0.200000000 62 178 92 117 30.000000 -61.000000
20 0.210000000 92 117 142 6 50.000000 -111.000000
21 0.220000000 142 6 98 192 -44.000000 186.000000
22 0.230000000 98 192 91 121 -7.000000 -71.000000
23 0.240000000 91 121 100 103 9.000000 -18.000000
24 0.250000000 100 103 55 186 -45.000000 83.000000
25 0.260000000 55 186 147 173 92.000000 -13.000000
26 0.270000000 147 173 107 149 -40.000000 -24.000000
27 0.280000000 107 149 53 182 -54.000000 33.000000
28 0.290000000 53 182 60 89 7.000000 -93.000000
29 0.300000000 60 89 101 151 41.000000 62.000000
30 0.310000000 101 151 70 129 -31.000000 -22.000000
31 0.320000000 70 129 147 99 77.000000 -30.000000
32 0.330000000 147 99 159 158 12.000000 59.000000
33 0.340000000 159 158 253 187 94.000000 29.000000
34 0.350000000 253 187 88 119 -165.000000 -68.000000
35 0.360000000 88 119 58 158 -30.000000 39.000000
36 0.370000000 58 158 75 113 17.000000 -45.000000
37 0.380000000 75 113 52 143 -23.000000 30.000000
38 0.390000000 52 143 152 158 100.000000 15.000000
39 0.400000000 152 158 72 108 -80.000000 -50.000000
40 0.410000000 72 108 96 175 24.000000 67.000000
41 0.420000000 96 175 133 167 37.000000 -8.000000
42 0.430000000 133 167 160 154 27.000000 -13.000000
43 0.440000000 160 154 56 180 -104.000000 26.000000
44 0.450000000 56 180 120 139 64.000000 -41.000000
45 0.460000000 120 139 53 175 -67.000000 36.000000
46 0.470000000 53 175 51 175 -2.000000 0.000000
47 0.480000000 51 175 155 82 104.000000 -93.000000
48 0.490000000 155 82 80 166 -75.000000 84.000000
49 0.500000000 80 166 81 112 1.000000 -54.000000
50 0.510000000 81 112 72 168 -9.000000 56.000000
