idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 104 147 104 147 0.000000 0.000000
1 0.020000000 104 147 131 98 27.000000 -49.000000
2 0.030000000 131 98 101 29 -30.000000 -69.000000
3 0.040000000 101 29 130 12 29.000000 -17.000000
4 0.050000000 130 12 116 176 -14.000000 164.000000
5 0.060000000 116 176 82 200 -34.000000 24.000000
6 0.070000000 82 200 125 145 43.000000 -55.000000
7 0.080000000 125 145 118 169 -7.000000 24.000000
8 0.090000000 118 169 176 138 58.000000 -31.000000
9 0.100000000 176 138 80 218 -96.000000 80.000000
10 0.110000000 80 218 84 172 4.000000 -46.000000
11 0.120000000 84 172 241 1 157.000000 -171.000000
12 0.130000000 241 1 63 184 -178.000000 183.000000
13 0.140000000 63 184 240 20 177.000000 -164.000000
14 0.150000000 240 20 218 162 -22.000000 142.000000
15 0.160000000 218 162 73 90 -145.000000 -72.000000
16 0.170000000 73 90 58 178 -15.000000 88.000000
17 0.180000000 58 178 151 135 93.000000 -43.000000
18 0.190000000 151 135 83 111 -68.000000 -24.000000
19 0.200000000 83 111 100 120 17.000000 9.000000
20 0.210000000 100 120 51 22 -49.000000 -98.000000
21 0.220000000 51 22 31 85 -20.000000 63.000000
22 0.230000000 31 85 202 160 171.000000 75.000000
23 0.240000000 202 160 40 141 -162.000000 -19.000000
24 0.250000000 40 141 88 159 48.000000 18.000000
25 0.260000000 88 159 65 125 -23.000000 -34.000000
26 0.270000000 65 125 6 254 -59.000000 129.000000
27 0.280000000 6 254 16 244 10.000000 -10.000000
28 0.290000000 16 244 15 166 -1.000000 -78.000000
29 0.300000000 15 166 110 149 95.000000 -17.000000
30 0.310000000 110 149 86 166 -24.000000 17.000000
31 0.320000000 86 166 92 122 6.000000 -44.000000
32 0.330000000 92 122 58 85 -34.000000 -37.000000
33 0.340000000 58 85 59 168 1.000000 83.000000
34 0.350000000 59 168 56 147 -3.000000 -21.000000
35 0.360000000 56 147 49 110 -7.000000 -37.000000
36 0.370000000 49 110 165 133 116.000000 23.000000
37 0.380000000 165 133 96 182 -69.000000 49.000000
38 0.390000000 96 182 65 207 -31.000000 25.000000
39 0.400000000 65 207 82 118 17.000000 -89.000000
40 0.410000000 82 118 161 138 79.000000 20.000000
41 0.420000000 161 138 54 110 -107.000000 -28.000000
42 0.430000000 54 110 52 144 -2.000000 34.000000
43 0.440000000 52 144 237 113 185.000000 -31.000000
44 0.450000000 237 113 91 119 -146.000000 6.000000
45 0.460000000 91 119 50 195 -41.000000 76.000000
46 0.470000000 50 195 98 94 48.000000 -101.000000
47 0.480000000 98 94 131 134 33.000000 40.000000
48 0.490000000 131 134 240 44 109.000000 -90.000000
49 0.500000000 240 44 43 171 -197.000000 127.000000
50 0.510000000 43 171 74 199 31.000000 28.000000
