idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 71 175 71 175 0.000000 0.000000
1 0.020000000 71 175 148 131 77.000000 -44.000000
2 0.030000000 148 131 111 189 -37.000000 58.000000
3 0.040000000 111 189 43 88 -68.000000 -101.000000
4 0.050000000 43 88 180 136 137.000000 48.000000
5 0.060000000 180 136 152 136 -28.000000 0.000000
6 0.070000000 152 136 71 179 -81.000000 43.000000
7 0.080000000 71 179 171 106 100.000000 -73.000000
8 0.090000000 171 106 69 177 -102.000000 71.000000
9 0.100000000 69 177 104 164 35.000000 -13.000000
10 0.110000000 104 164 106 176 2.000000 12.000000
11 0.120000000 106 176 145 138 39.000000 -38.000000
12 0.130000000 145 138 126 142 -19.000000 4.000000
13 0.140000000 126 142 61 179 -65.000000 37.000000
14 0.150000000 61 179 97 195 36.000000 16.000000
15 0.160000000 97 195 116 104 19.000000 -91.000000
16 0.170000000 116 104 58 179 -58.000000 75.000000
17 0.180000000 58 179 60 179 2.000000 0.000000
18 0.190000000 60 179 95 119 35.000000 -60.000000
19 0.200000000 95 119 162 155 67.000000 36.000000
20 0.210000000 162 155 137 137 -25.000000 -18.000000
21 0.220000000 137 137 101 181 -36.000000 44.000000
22 0.230000000 101 181 59 173 -42.000000 -8.000000
23 0.240000000 59 173 155 93 96.000000 -80.000000
24 0.250000000 155 93 75 168 -80.000000 75.000000
25 0.260000000 75 168 55 173 -20.000000 5.000000
26 0.270000000 55 173 162 161 107.000000 -12.000000
27 0.280000000 162 161 96 193 -66.000000 32.000000
28 0.290000000 96 193 135 140 39.000000 -53.000000
29 0.300000000 135 140 149 100 14.000000 -40.000000
30 0.310000000 149 100 157 156 8.000000 56.000000
31 0.320000000 157 156 64 169 -93.000000 13.000000
32 0.330000000 64 169 97 187 33.000000 18.000000
33 0.340000000 97 187 150 147 53.000000 -40.000000
34 0.350000000 150 147 93 122 -57.000000 -25.000000
35 0.360000000 93 122 95 193 2.000000 71.000000
36 0.370000000 95 193 136 136 41.000000 -57.000000
37 0.380000000 136 136 152 133 16.000000 -3.000000
38 0.390000000 152 133 44 134 -108.000000 1.000000
39 0.400000000 44 134 71 110 27.000000 -24.000000
40 0.410000000 71 110 159 154 88.000000 44.000000
41 0.420000000 159 154 52 173 -107.000000 19.000000
42 0.430000000 52 173 127 105 75.000000 -68.000000
43 0.440000000 127 105 49 141 -78.000000 36.000000
44 0.450000000 49 141 136 135 87.000000 -6.000000
45 0.460000000 136 135 38 95 -98.000000 -40.000000
46 0.470000000 38 95 86 114 48.000000 19.000000
47 0.480000000 86 114 94 171 8.000000 57.000000
48 0.490000000 94 171 44 166 -50.000000 -5.000000
49 0.500000000 44 166 93 112 49.000000 -54.000000
50 0.510000000 93 112 74 169 -19.000000 57.000000
