idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 164 97 164 97 0.000000 0.000000
1 0.020000000 164 97 88 106 -76.000000 9.000000
2 0.030000000 88 106 68 170 -20.000000 64.000000
3 0.040000000 68 170 154 136 86.000000 -34.000000
4 0.050000000 154 136 117 96 -37.000000 -40.000000
5 0.060000000 117 96 71 169 -46.000000 73.000000
6 0.070000000 71 169 70 177 -1.000000 8.000000
7 0.080000000 70 177 111 122 41.000000 -55.000000
8 0.090000000 111 122 174 157 63.000000 35.000000
9 0.100000000 174 157 71 117 -103.000000 -40.000000
10 0.110000000 71 117 51 100 -20.000000 -17.000000
11 0.120000000 51 100 143 169 92.000000 69.000000
12 0.130000000 143 169 99 156 -44.000000 -13.000000
13 0.140000000 99 156 60 176 -39.000000 20.000000
14 0.150000000 60 176 137 171 77.000000 -5.000000
15 0.160000000 137 171 57 182 -80.000000 11.000000
16 0.170000000 57 182 42 97 -15.000000 -85.000000
17 0.180000000 42 97 59 175 17.000000 78.000000
18 0.190000000 59 175 88 193 29.000000 18.000000
19 0.200000000 88 193 93 117 5.000000 -76.000000
20 0.210000000 93 117 52 81 -41.000000 -36.000000
21 0.220000000 52 81 99 184 47.000000 103.000000
22 0.230000000 99 184 61 158 -38.000000 -26.000000
23 0.240000000 61 158 89 99 28.000000 -59.000000
24 0.250000000 89 99 53 186 -36.000000 87.000000
25 0.260000000 53 186 51 176 -2.000000 -10.000000
26 0.270000000 51 176 136 175 85.000000 -1.000000
27 0.280000000 136 175 54 184 -82.000000 9.000000
28 0.290000000 54 184 42 103 -12.000000 -81.000000
29 0.300000000 42 103 110 146 68.000000 43.000000
30 0.310000000 110 146 136 138 26.000000 -8.000000
31 0.320000000 136 138 55 108 -81.000000 -30.000000
32 0.330000000 55 108 54 170 -1.000000 62.000000
33 0.340000000 54 170 57 180 3.000000 10.000000
34 0.350000000 57 180 90 123 33.000000 -57.000000
35 0.360000000 90 123 56 180 -34.000000 57.000000
36 0.370000000 56 180 136 134 80.000000 -46.000000
37 0.380000000 136 134 134 134 -2.000000 0.000000
38 0.390000000 134 134 91 158 -43.000000 24.000000
39 0.400000000 91 158 55 108 -36.000000 -50.000000
40 0.410000000 55 108 51 172 -4.000000 64.000000
41 0.420000000 51 172 53 172 2.000000 0.000000
42 0.430000000 53 172 52 169 -1.000000 -3.000000
43 0.440000000 52 169 57 180 5.000000 11.000000
44 0.450000000 57 180 52 168 -5.000000 -12.000000
45 0.460000000 52 168 54 177 2.000000 9.000000
46 0.470000000 54 177 51 169 -3.000000 -8.000000
47 0.480000000 51 169 19 82 -32.000000 -87.000000
48 0.490000000 19 82 126 164 107.000000 82.000000
49 0.500000000 126 164 126 126 0.000000 -38.000000
50 0.510000000 126 126 73 169 -53.000000 43.000000
