idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 152 134 152 134 0.000000 0.000000
1 0.020000000 152 134 97 190 -55.000000 56.000000
2 0.030000000 97 190 40 96 -57.000000 -94.000000
3 0.040000000 40 96 87 189 47.000000 93.000000
4 0.050000000 87 189 137 104 50.000000 -85.000000
5 0.060000000 137 104 151 136 14.000000 32.000000
6 0.070000000 151 136 69 179 -82.000000 43.000000
7 0.080000000 69 179 45 128 -24.000000 -51.000000
8 0.090000000 45 128 34 139 -11.000000 11.000000
9 0.100000000 34 139 221 39 187.000000 -100.000000
10 0.110000000 221 39 156 139 -65.000000 100.000000
11 0.120000000 156 139 128 140 -28.000000 1.000000
12 0.130000000 128 140 104 123 -24.000000 -17.000000
13 0.140000000 104 123 61 179 -43.000000 56.000000
14 0.150000000 61 179 60 108 -1.000000 -71.000000
15 0.160000000 60 108 77 113 17.000000 5.000000
16 0.170000000 77 113 70 86 -7.000000 -27.000000
17 0.180000000 70 86 92 118 22.000000 32.000000
18 0.190000000 92 118 62 115 -30.000000 -3.000000
19 0.200000000 62 115 78 113 16.000000 -2.000000
20 0.210000000 78 113 148 151 70.000000 38.000000
21 0.220000000 148 151 162 111 14.000000 -40.000000
22 0.230000000 162 111 165 138 3.000000 27.000000
23 0.240000000 165 138 8 210 -157.000000 72.000000
24 0.250000000 8 210 85 202 77.000000 -8.000000
25 0.260000000 85 202 51 177 -34.000000 -25.000000
26 0.270000000 51 177 55 156 4.000000 -21.000000
27 0.280000000 55 156 74 116 19.000000 -40.000000
28 0.290000000 74 116 28 105 -46.000000 -11.000000
29 0.300000000 28 105 189 201 161.000000 96.000000
30 0.310000000 189 201 117 144 -72.000000 -57.000000
31 0.320000000 117 144 27 99 -90.000000 -45.000000
32 0.330000000 27 99 93 153 66.000000 54.000000
33 0.340000000 93 153 54 174 -39.000000 21.000000
34 0.350000000 54 174 91 167 37.000000 -7.000000
35 0.360000000 91 167 94 194 3.000000 27.000000
36 0.370000000 94 194 38 81 -56.000000 -113.000000
37 0.380000000 38 81 88 118 50.000000 37.000000
38 0.390000000 88 118 95 122 7.000000 4.000000
39 0.400000000 95 122 24 86 -71.000000 -36.000000
40 0.410000000 24 86 150 148 126.000000 62.000000
41 0.420000000 150 148 53 176 -97.000000 28.000000
42 0.430000000 53 176 110 143 57.000000 -33.000000
43 0.440000000 110 143 67 115 -43.000000 -28.000000
44 0.450000000 67 115 58 177 -9.000000 62.000000
45 0.460000000 58 177 211 140 153.000000 -37.000000
46 0.470000000 211 140 28 139 -183.000000 -1.000000
47 0.480000000 28 139 39 144 11.000000 5.000000
48 0.490000000 39 144 16 92 -23.000000 -52.000000
49 0.500000000 16 92 42 166 26.000000 74.000000
50 0.510000000 42 166 72 170 30.000000 4.000000
