idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 114 175 114 175 0.000000 0.000000
1 0.020000000 114 175 176 130 62.000000 -45.000000
2 0.030000000 176 130 108 191 -68.000000 61.000000
3 0.040000000 108 191 42 88 -66.000000 -103.000000
4 0.050000000 42 88 152 136 110.000000 48.000000
5 0.060000000 152 136 150 136 -2.000000 0.000000
6 0.070000000 150 136 114 178 -36.000000 42.000000
7 0.080000000 114 178 161 104 47.000000 -74.000000
8 0.090000000 161 104 69 177 -92.000000 73.000000
9 0.100000000 69 177 100 160 31.000000 -17.000000
10 0.110000000 100 160 145 176 45.000000 16.000000
11 0.120000000 145 176 142 138 -3.000000 -38.000000
12 0.130000000 142 138 57 140 -85.000000 2.000000
13 0.140000000 57 140 60 179 3.000000 39.000000
14 0.150000000 60 179 95 197 35.000000 18.000000
15 0.160000000 95 197 113 105 18.000000 -92.000000
16 0.170000000 113 105 57 180 -56.000000 75.000000
17 0.180000000 57 180 62 179 5.000000 -1.000000
18 0.190000000 62 179 98 118 36.000000 -61.000000
19 0.200000000 98 118 91 154 -7.000000 36.000000
20 0.210000000 91 154 162 137 71.000000 -17.000000
21 0.220000000 162 137 99 183 -63.000000 46.000000
22 0.230000000 99 183 72 172 -27.000000 -11.000000
23 0.240000000 72 172 159 93 87.000000 -79.000000
24 0.250000000 159 93 55 159 -104.000000 66.000000
25 0.260000000 55 159 88 167 33.000000 8.000000
26 0.270000000 88 167 54 158 -34.000000 -9.000000
27 0.280000000 54 158 98 195 44.000000 37.000000
28 0.290000000 98 195 94 128 -4.000000 -67.000000
29 0.300000000 94 128 28 101 -66.000000 -27.000000
30 0.310000000 28 101 54 152 26.000000 51.000000
31 0.320000000 54 152 88 163 34.000000 11.000000
32 0.330000000 88 163 96 190 8.000000 27.000000
33 0.340000000 96 190 149 147 53.000000 -43.000000
34 0.350000000 149 147 89 122 -60.000000 -25.000000
35 0.360000000 89 122 96 193 7.000000 71.000000
36 0.370000000 96 193 136 136 40.000000 -57.000000
37 0.380000000 136 136 134 134 -2.000000 -2.000000
38 0.390000000 134 134 164 133 30.000000 -1.000000
39 0.400000000 164 133 157 109 -7.000000 -24.000000
40 0.410000000 157 109 46 155 -111.000000 46.000000
41 0.420000000 46 155 51 173 5.000000 18.000000
42 0.430000000 51 173 144 104 93.000000 -69.000000
43 0.440000000 144 104 49 141 -95.000000 37.000000
44 0.450000000 49 141 150 133 101.000000 -8.000000
45 0.460000000 150 133 38 95 -112.000000 -38.000000
46 0.470000000 38 95 54 111 16.000000 16.000000
47 0.480000000 54 111 92 173 38.000000 62.000000
48 0.490000000 92 173 44 167 -48.000000 -6.000000
49 0.500000000 44 167 80 112 36.000000 -55.000000
50 0.510000000 80 112 72 170 -8.000000 58.000000
