idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 103 114 103 114 0.000000 0.000000
1 0.020000000 103 114 88 107 -15.000000 -7.000000
2 0.030000000 88 107 68 170 -20.000000 63.000000
3 0.040000000 68 170 176 88 108.000000 -82.000000
4 0.050000000 176 88 135 143 -41.000000 55.000000
5 0.060000000 135 143 70 175 -65.000000 32.000000
6 0.070000000 70 175 43 100 -27.000000 -75.000000
7 0.080000000 43 100 165 89 122.000000 -11.000000
8 0.090000000 165 89 92 114 -73.000000 25.000000
9 0.100000000 92 114 65 176 -27.000000 62.000000
10 0.110000000 65 176 146 107 81.000000 -69.000000
11 0.120000000 146 107 164 91 18.000000 -16.000000
12 0.130000000 164 91 117 146 -47.000000 55.000000
13 0.140000000 117 146 61 176 -56.000000 30.000000
14 0.150000000 61 176 76 114 15.000000 -62.000000
15 0.160000000 76 114 154 137 78.000000 23.000000
16 0.170000000 154 137 99 178 -55.000000 41.000000
17 0.180000000 99 178 58 172 -41.000000 -6.000000
18 0.190000000 58 172 58 143 0.000000 -29.000000
19 0.200000000 58 143 59 107 1.000000 -36.000000
20 0.210000000 59 107 127 105 68.000000 -2.000000
21 0.220000000 127 105 136 137 9.000000 32.000000
22 0.230000000 136 137 62 184 -74.000000 47.000000
23 0.240000000 62 184 153 144 91.000000 -40.000000
24 0.250000000 153 144 141 142 -12.000000 -2.000000
25 0.260000000 141 142 95 188 -46.000000 46.000000
26 0.270000000 95 188 88 166 -7.000000 -22.000000
27 0.280000000 88 166 53 183 -35.000000 17.000000
28 0.290000000 53 183 58 111 5.000000 -72.000000
29 0.300000000 58 111 29 88 -29.000000 -23.000000
30 0.310000000 29 88 93 122 64.000000 34.000000
31 0.320000000 93 122 52 177 -41.000000 55.000000
32 0.330000000 52 177 66 169 14.000000 -8.000000
33 0.340000000 66 169 54 179 -12.000000 10.000000
34 0.350000000 54 179 54 175 0.000000 -4.000000
35 0.360000000 54 175 52 144 -2.000000 -31.000000
36 0.370000000 52 144 138 136 86.000000 -8.000000
37 0.380000000 138 136 134 131 -4.000000 -5.000000
38 0.390000000 134 131 55 177 -79.000000 46.000000
39 0.400000000 55 177 156 155 101.000000 -22.000000
40 0.410000000 156 155 52 178 -104.000000 23.000000
41 0.420000000 52 178 52 170 0.000000 -8.000000
42 0.430000000 52 170 52 172 0.000000 2.000000
43 0.440000000 52 172 111 141 59.000000 -31.000000
44 0.450000000 111 141 53 169 -58.000000 28.000000
45 0.460000000 53 169 90 118 37.000000 -51.000000
46 0.470000000 90 118 50 165 -40.000000 47.000000
47 0.480000000 50 165 155 83 105.000000 -82.000000
48 0.490000000 155 83 149 104 -6.000000 21.000000
49 0.500000000 149 104 12 79 -137.000000 -25.000000
50 0.510000000 12 79 74 169 62.000000 90.000000
