idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 75 147 75 147 0.000000 0.000000
1 0.020000000 75 147 161 101 86.000000 -46.000000
2 0.030000000 161 101 62 79 -99.000000 -22.000000
3 0.040000000 62 79 194 35 132.000000 -44.000000
4 0.050000000 194 35 73 175 -121.000000 140.000000
5 0.060000000 73 175 114 188 41.000000 13.000000
6 0.070000000 114 188 138 144 24.000000 -44.000000
7 0.080000000 138 144 152 170 14.000000 26.000000
8 0.090000000 152 170 154 138 2.000000 -32.000000
9 0.100000000 154 138 109 192 -45.000000 54.000000
10 0.110000000 109 192 172 157 63.000000 -35.000000
11 0.120000000 172 157 82 5 -90.000000 -152.000000
12 0.130000000 82 5 64 181 -18.000000 176.000000
13 0.140000000 64 181 37 55 -27.000000 -126.000000
14 0.150000000 37 55 90 158 53.000000 103.000000
15 0.160000000 90 158 30 96 -60.000000 -62.000000
16 0.170000000 30 96 100 174 70.000000 78.000000
17 0.180000000 100 174 55 137 -45.000000 -37.000000
18 0.190000000 55 137 92 120 37.000000 -17.000000
19 0.200000000 92 120 70 121 -22.000000 1.000000
20 0.210000000 70 121 11 65 -59.000000 -56.000000
21 0.220000000 11 65 29 98 18.000000 33.000000
22 0.230000000 29 98 66 166 37.000000 68.000000
23 0.240000000 66 166 172 129 106.000000 -37.000000
24 0.250000000 172 129 74 170 -98.000000 41.000000
25 0.260000000 74 170 49 135 -25.000000 -35.000000
26 0.270000000 49 135 153 250 104.000000 115.000000
27 0.280000000 153 250 109 226 -44.000000 -24.000000
28 0.290000000 109 226 57 172 -52.000000 -54.000000
29 0.300000000 57 172 58 147 1.000000 -25.000000
30 0.310000000 58 147 51 170 -7.000000 23.000000
31 0.320000000 51 170 40 125 -11.000000 -45.000000
32 0.330000000 40 125 27 98 -13.000000 -27.000000
33 0.340000000 27 98 88 163 61.000000 65.000000
34 0.350000000 88 163 161 156 73.000000 -7.000000
35 0.360000000 161 156 177 119 16.000000 -37.000000
36 0.370000000 177 119 137 135 -40.000000 16.000000
37 0.380000000 137 135 93 174 -44.000000 39.000000
38 0.390000000 93 174 99 185 6.000000 11.000000
39 0.400000000 99 185 95 121 -4.000000 -64.000000
40 0.410000000 95 121 159 137 64.000000 16.000000
41 0.420000000 159 137 86 117 -73.000000 -20.000000
42 0.430000000 86 117 134 143 48.000000 26.000000
43 0.440000000 134 143 96 120 -38.000000 -23.000000
44 0.450000000 96 120 117 131 21.000000 11.000000
45 0.460000000 117 131 96 185 -21.000000 54.000000
46 0.470000000 96 185 54 102 -42.000000 -83.000000
47 0.480000000 54 102 125 130 71.000000 28.000000
48 0.490000000 125 130 150 78 25.000000 -52.000000
49 0.500000000 150 78 85 167 -65.000000 89.000000
50 0.510000000 85 167 232 190 147.000000 23.000000
