idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 163 97 163 97 0.000000 0.000000
1 0.020000000 163 97 86 106 -77.000000 9.000000
2 0.030000000 86 106 68 170 -18.000000 64.000000
3 0.040000000 68 170 178 136 110.000000 -34.000000
4 0.050000000 178 136 46 96 -132.000000 -40.000000
5 0.060000000 46 96 71 168 25.000000 72.000000
6 0.070000000 71 168 71 173 0.000000 5.000000
7 0.080000000 71 173 89 114 18.000000 -59.000000
8 0.090000000 89 114 175 157 86.000000 43.000000
9 0.100000000 175 157 90 113 -85.000000 -44.000000
10 0.110000000 90 113 51 100 -39.000000 -13.000000
11 0.120000000 51 100 142 168 91.000000 68.000000
12 0.130000000 142 168 100 154 -42.000000 -14.000000
13 0.140000000 100 154 60 176 -40.000000 22.000000
14 0.150000000 60 176 139 170 79.000000 -6.000000
15 0.160000000 139 170 57 182 -82.000000 12.000000
16 0.170000000 57 182 29 97 -28.000000 -85.000000
17 0.180000000 29 97 59 175 30.000000 78.000000
18 0.190000000 59 175 87 193 28.000000 18.000000
19 0.200000000 87 193 94 117 7.000000 -76.000000
20 0.210000000 94 117 49 81 -45.000000 -36.000000
21 0.220000000 49 81 99 185 50.000000 104.000000
22 0.230000000 99 185 112 147 13.000000 -38.000000
23 0.240000000 112 147 90 99 -22.000000 -48.000000
24 0.250000000 90 99 53 186 -37.000000 87.000000
25 0.260000000 53 186 51 176 -2.000000 -10.000000
26 0.270000000 51 176 54 175 3.000000 -1.000000
27 0.280000000 54 175 54 184 0.000000 9.000000
28 0.290000000 54 184 41 103 -13.000000 -81.000000
29 0.300000000 41 103 111 146 70.000000 43.000000
30 0.310000000 111 146 135 138 24.000000 -8.000000
31 0.320000000 135 138 54 108 -81.000000 -30.000000
32 0.330000000 54 108 54 170 0.000000 62.000000
33 0.340000000 54 170 54 181 0.000000 11.000000
34 0.350000000 54 181 95 122 41.000000 -59.000000
35 0.360000000 95 122 56 180 -39.000000 58.000000
36 0.370000000 56 180 134 134 78.000000 -46.000000
37 0.380000000 134 134 135 134 1.000000 0.000000
38 0.390000000 135 134 91 158 -44.000000 24.000000
39 0.400000000 91 158 55 108 -36.000000 -50.000000
40 0.410000000 55 108 52 174 -3.000000 66.000000
41 0.420000000 52 174 52 172 0.000000 -2.000000
42 0.430000000 52 172 52 169 0.000000 -3.000000
43 0.440000000 52 169 57 180 5.000000 11.000000
44 0.450000000 57 180 66 167 9.000000 -13.000000
45 0.460000000 66 167 56 176 -10.000000 9.000000
46 0.470000000 56 176 52 169 -4.000000 -7.000000
47 0.480000000 52 169 19 82 -33.000000 -87.000000
48 0.490000000 19 82 126 164 107.000000 82.000000
49 0.500000000 126 164 125 126 -1.000000 -38.000000
50 0.510000000 125 126 73 169 -52.000000 43.000000
