idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 124 95 124 95 0.000000 0.000000
1 0.020000000 124 95 172 98 48.000000 3.000000
2 0.030000000 172 98 68 180 -104.000000 82.000000
3 0.040000000 68 180 217 47 149.000000 -133.000000
4 0.050000000 217 47 73 142 -144.000000 95.000000
5 0.060000000 73 142 71 173 -2.000000 31.000000
6 0.070000000 71 173 100 85 29.000000 -88.000000
7 0.080000000 100 85 213 29 113.000000 -56.000000
8 0.090000000 213 29 41 100 -172.000000 71.000000
9 0.100000000 41 100 235 162 194.000000 62.000000
10 0.110000000 235 162 239 128 4.000000 -34.000000
11 0.120000000 239 128 207 74 -32.000000 -54.000000
12 0.130000000 207 74 85 125 -122.000000 51.000000
13 0.140000000 85 125 80 169 -5.000000 44.000000
14 0.150000000 80 169 177 119 97.000000 -50.000000
15 0.160000000 177 119 184 146 7.000000 27.000000
16 0.170000000 184 146 20 238 -164.000000 92.000000
17 0.180000000 20 238 60 161 40.000000 -77.000000
18 0.190000000 60 161 92 118 32.000000 -43.000000
19 0.200000000 92 118 71 86 -21.000000 -32.000000
20 0.210000000 71 86 146 103 75.000000 17.000000
21 0.220000000 146 103 135 135 -11.000000 32.000000
22 0.230000000 135 135 67 202 -68.000000 67.000000
23 0.240000000 67 202 74 173 7.000000 -29.000000
24 0.250000000 74 173 164 108 90.000000 -65.000000
25 0.260000000 164 108 194 223 30.000000 115.000000
26 0.270000000 194 223 38 133 -156.000000 -90.000000
27 0.280000000 38 133 77 170 39.000000 37.000000
28 0.290000000 77 170 248 51 171.000000 -119.000000
29 0.300000000 248 51 209 54 -39.000000 3.000000
30 0.310000000 209 54 71 90 -138.000000 36.000000
31 0.320000000 71 90 26 203 -45.000000 113.000000
32 0.330000000 26 203 157 161 131.000000 -42.000000
33 0.340000000 157 161 79 193 -78.000000 32.000000
34 0.350000000 79 193 88 163 9.000000 -30.000000
35 0.360000000 88 163 94 119 6.000000 -44.000000
36 0.370000000 94 119 139 135 45.000000 16.000000
37 0.380000000 139 135 161 135 22.000000 0.000000
38 0.390000000 161 135 85 192 -76.000000 57.000000
39 0.400000000 85 192 57 123 -28.000000 -69.000000
40 0.410000000 57 123 16 207 -41.000000 84.000000
41 0.420000000 16 207 159 152 143.000000 -55.000000
42 0.430000000 159 152 63 186 -96.000000 34.000000
43 0.440000000 63 186 47 135 -16.000000 -51.000000
44 0.450000000 47 135 249 167 202.000000 32.000000
45 0.460000000 249 167 212 104 -37.000000 -63.000000
46 0.470000000 212 104 160 134 -52.000000 30.000000
47 0.480000000 160 134 155 83 -5.000000 -51.000000
48 0.490000000 155 83 194 41 39.000000 -42.000000
49 0.500000000 194 41 194 20 0.000000 -21.000000
50 0.510000000 194 20 76 178 -118.000000 158.000000
