idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 70 164 70 164 0.000000 0.000000
1 0.020000000 70 164 70 176 0.000000 12.000000
2 0.030000000 70 176 190 120 120.000000 -56.000000
3 0.040000000 190 120 72 177 -118.000000 57.000000
4 0.050000000 72 177 194 119 122.000000 -58.000000
5 0.060000000 194 119 71 169 -123.000000 50.000000
6 0.070000000 71 169 72 181 1.000000 12.000000
7 0.080000000 72 181 175 159 103.000000 -22.000000
8 0.090000000 175 159 150 138 -25.000000 -21.000000
9 0.100000000 150 138 40 98 -110.000000 -40.000000
10 0.110000000 40 98 147 136 107.000000 38.000000
11 0.120000000 147 136 143 170 -4.000000 34.000000
12 0.130000000 143 170 130 141 -13.000000 -29.000000
13 0.140000000 130 141 61 178 -69.000000 37.000000
14 0.150000000 61 178 149 106 88.000000 -72.000000
15 0.160000000 149 106 76 112 -73.000000 6.000000
16 0.170000000 76 112 160 86 84.000000 -26.000000
17 0.180000000 160 86 92 156 -68.000000 70.000000
18 0.190000000 92 156 57 142 -35.000000 -14.000000
19 0.200000000 57 142 91 117 34.000000 -25.000000
20 0.210000000 91 117 139 136 48.000000 19.000000
21 0.220000000 139 136 76 112 -63.000000 -24.000000
22 0.230000000 76 112 140 174 64.000000 62.000000
23 0.240000000 140 174 54 179 -86.000000 5.000000
24 0.250000000 54 179 52 187 -2.000000 8.000000
25 0.260000000 52 187 53 178 1.000000 -9.000000
26 0.270000000 53 178 52 176 -1.000000 -2.000000
27 0.280000000 52 176 54 175 2.000000 -1.000000
28 0.290000000 54 175 94 126 40.000000 -49.000000
29 0.300000000 94 126 56 180 -38.000000 54.000000
30 0.310000000 56 180 134 171 78.000000 -9.000000
31 0.320000000 134 171 73 112 -61.000000 -59.000000
32 0.330000000 73 112 88 159 15.000000 47.000000
33 0.340000000 88 159 90 160 2.000000 1.000000
34 0.350000000 90 160 55 175 -35.000000 15.000000
35 0.360000000 55 175 58 181 3.000000 6.000000
36 0.370000000 58 181 27 96 -31.000000 -85.000000
37 0.380000000 27 96 104 119 77.000000 23.000000
38 0.390000000 104 119 162 113 58.000000 -6.000000
39 0.400000000 162 113 25 97 -137.000000 -16.000000
40 0.410000000 25 97 135 136 110.000000 39.000000
41 0.420000000 135 136 52 175 -83.000000 39.000000
42 0.430000000 52 175 158 154 106.000000 -21.000000
43 0.440000000 158 154 48 139 -110.000000 -15.000000
44 0.450000000 48 139 52 171 4.000000 32.000000
45 0.460000000 52 171 54 175 2.000000 4.000000
46 0.470000000 54 175 51 166 -3.000000 -9.000000
47 0.480000000 51 166 154 105 103.000000 -61.000000
48 0.490000000 154 105 127 160 -27.000000 55.000000
49 0.500000000 127 160 42 170 -85.000000 10.000000
50 0.510000000 42 170 73 169 31.000000 -1.000000
