idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 176 150 176 150 0.000000 0.000000
1 0.020000000 176 150 172 102 -4.000000 -48.000000
2 0.030000000 172 102 42 84 -130.000000 -18.000000
3 0.040000000 42 84 58 82 16.000000 -2.000000
4 0.050000000 58 82 72 176 14.000000 94.000000
5 0.060000000 72 176 115 183 43.000000 7.000000
6 0.070000000 115 183 152 150 37.000000 -33.000000
7 0.080000000 152 150 68 172 -84.000000 22.000000
8 0.090000000 68 172 152 138 84.000000 -34.000000
9 0.100000000 152 138 112 182 -40.000000 44.000000
10 0.110000000 112 182 132 141 20.000000 -41.000000
11 0.120000000 132 141 184 19 52.000000 -122.000000
12 0.130000000 184 19 63 181 -121.000000 162.000000
13 0.140000000 63 181 31 97 -32.000000 -84.000000
14 0.150000000 31 97 94 157 63.000000 60.000000
15 0.160000000 94 157 29 97 -65.000000 -60.000000
16 0.170000000 29 97 97 174 68.000000 77.000000
17 0.180000000 97 174 56 140 -41.000000 -34.000000
18 0.190000000 56 140 126 136 70.000000 -4.000000
19 0.200000000 126 136 93 120 -33.000000 -16.000000
20 0.210000000 93 120 56 82 -37.000000 -38.000000
21 0.220000000 56 82 40 101 -16.000000 19.000000
22 0.230000000 40 101 141 172 101.000000 71.000000
23 0.240000000 141 172 95 124 -46.000000 -48.000000
24 0.250000000 95 124 133 174 38.000000 50.000000
25 0.260000000 133 174 44 147 -89.000000 -27.000000
26 0.270000000 44 147 66 236 22.000000 89.000000
27 0.280000000 66 236 93 200 27.000000 -36.000000
28 0.290000000 93 200 55 176 -38.000000 -24.000000
29 0.300000000 55 176 109 146 54.000000 -30.000000
30 0.310000000 109 146 51 172 -58.000000 26.000000
31 0.320000000 51 172 134 136 83.000000 -36.000000
32 0.330000000 134 136 26 99 -108.000000 -37.000000
33 0.340000000 26 99 90 161 64.000000 62.000000
34 0.350000000 90 161 89 164 -1.000000 3.000000
35 0.360000000 89 164 88 122 -1.000000 -42.000000
36 0.370000000 88 122 163 135 75.000000 13.000000
37 0.380000000 163 135 90 171 -73.000000 36.000000
38 0.390000000 90 171 58 180 -32.000000 9.000000
39 0.400000000 58 180 59 124 1.000000 -56.000000
40 0.410000000 59 124 134 137 75.000000 13.000000
41 0.420000000 134 137 92 119 -42.000000 -18.000000
42 0.430000000 92 119 148 144 56.000000 25.000000
43 0.440000000 148 144 157 133 9.000000 -11.000000
44 0.450000000 157 133 120 137 -37.000000 4.000000
45 0.460000000 120 137 57 178 -63.000000 41.000000
46 0.470000000 57 178 84 112 27.000000 -66.000000
47 0.480000000 84 112 167 120 83.000000 8.000000
48 0.490000000 167 120 18 91 -149.000000 -29.000000
49 0.500000000 18 91 80 167 62.000000 76.000000
50 0.510000000 80 167 73 170 -7.000000 3.000000
