idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 151 129 151 129 0.000000 0.000000
1 0.020000000 151 129 89 107 -62.000000 -22.000000
2 0.030000000 89 107 68 170 -21.000000 63.000000
3 0.040000000 68 170 177 88 109.000000 -82.000000
4 0.050000000 177 88 115 175 -62.000000 87.000000
5 0.060000000 115 175 70 175 -45.000000 0.000000
6 0.070000000 70 175 129 103 59.000000 -72.000000
7 0.080000000 129 103 42 99 -87.000000 -4.000000
8 0.090000000 42 99 151 135 109.000000 36.000000
9 0.100000000 151 135 68 177 -83.000000 42.000000
10 0.110000000 68 177 145 107 77.000000 -70.000000
11 0.120000000 145 107 34 91 -111.000000 -16.000000
12 0.130000000 34 91 101 154 67.000000 63.000000
13 0.140000000 101 154 60 177 -41.000000 23.000000
14 0.150000000 60 177 161 108 101.000000 -69.000000
15 0.160000000 161 108 47 142 -114.000000 34.000000
16 0.170000000 47 142 58 178 11.000000 36.000000
17 0.180000000 58 178 101 175 43.000000 -3.000000
18 0.190000000 101 175 58 166 -43.000000 -9.000000
19 0.200000000 58 166 60 105 2.000000 -61.000000
20 0.210000000 60 105 74 111 14.000000 6.000000
21 0.220000000 74 111 137 136 63.000000 25.000000
22 0.230000000 137 136 62 184 -75.000000 48.000000
23 0.240000000 62 184 90 162 28.000000 -22.000000
24 0.250000000 90 162 53 174 -37.000000 12.000000
25 0.260000000 53 174 52 184 -1.000000 10.000000
26 0.270000000 52 184 54 175 2.000000 -9.000000
27 0.280000000 54 175 54 184 0.000000 9.000000
28 0.290000000 54 184 77 116 23.000000 -68.000000
29 0.300000000 77 116 28 88 -49.000000 -28.000000
30 0.310000000 28 88 94 123 66.000000 35.000000
31 0.320000000 94 123 52 175 -42.000000 52.000000
32 0.330000000 52 175 54 171 2.000000 -4.000000
33 0.340000000 54 171 55 178 1.000000 7.000000
34 0.350000000 55 178 54 176 -1.000000 -2.000000
35 0.360000000 54 176 159 159 105.000000 -17.000000
36 0.370000000 159 159 137 136 -22.000000 -23.000000
37 0.380000000 137 136 134 132 -3.000000 -4.000000
38 0.390000000 134 132 100 176 -34.000000 44.000000
39 0.400000000 100 176 52 169 -48.000000 -7.000000
40 0.410000000 52 169 51 178 -1.000000 9.000000
41 0.420000000 51 178 51 172 0.000000 -6.000000
42 0.430000000 51 172 51 172 0.000000 0.000000
43 0.440000000 51 172 50 141 -1.000000 -31.000000
44 0.450000000 50 141 52 170 2.000000 29.000000
45 0.460000000 52 170 137 132 85.000000 -38.000000
46 0.470000000 137 132 51 166 -86.000000 34.000000
47 0.480000000 51 166 18 83 -33.000000 -83.000000
48 0.490000000 18 83 150 150 132.000000 67.000000
49 0.500000000 150 150 13 88 -137.000000 -62.000000
50 0.510000000 13 88 73 169 60.000000 81.000000
