idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 69 168 69 168 0.000000 0.000000
1 0.020000000 69 168 88 107 19.000000 -61.000000
2 0.030000000 88 107 41 96 -47.000000 -11.000000
3 0.040000000 41 96 176 86 135.000000 -10.000000
4 0.050000000 176 86 73 178 -103.000000 92.000000
5 0.060000000 73 178 72 178 -1.000000 0.000000
6 0.070000000 72 178 113 179 41.000000 1.000000
7 0.080000000 113 179 68 175 -45.000000 -4.000000
8 0.090000000 68 175 150 138 82.000000 -37.000000
9 0.100000000 150 138 70 179 -80.000000 41.000000
10 0.110000000 70 179 146 138 76.000000 -41.000000
11 0.120000000 146 138 51 85 -95.000000 -53.000000
12 0.130000000 51 85 107 181 56.000000 96.000000
13 0.140000000 107 181 63 110 -44.000000 -71.000000
14 0.150000000 63 110 138 170 75.000000 60.000000
15 0.160000000 138 170 96 98 -42.000000 -72.000000
16 0.170000000 96 98 57 177 -39.000000 79.000000
17 0.180000000 57 177 58 172 1.000000 -5.000000
18 0.190000000 58 172 57 143 -1.000000 -29.000000
19 0.200000000 57 143 97 118 40.000000 -25.000000
20 0.210000000 97 118 63 85 -34.000000 -33.000000
21 0.220000000 63 85 75 111 12.000000 26.000000
22 0.230000000 75 111 60 183 -15.000000 72.000000
23 0.240000000 60 183 170 120 110.000000 -63.000000
24 0.250000000 170 120 52 184 -118.000000 64.000000
25 0.260000000 52 184 51 175 -1.000000 -9.000000
26 0.270000000 51 175 83 201 32.000000 26.000000
27 0.280000000 83 201 97 190 14.000000 -11.000000
28 0.290000000 97 190 55 181 -42.000000 -9.000000
29 0.300000000 55 181 139 138 84.000000 -43.000000
30 0.310000000 139 138 133 173 -6.000000 35.000000
31 0.320000000 133 173 159 157 26.000000 -16.000000
32 0.330000000 159 157 27 98 -132.000000 -59.000000
33 0.340000000 27 98 89 159 62.000000 61.000000
34 0.350000000 89 159 54 174 -35.000000 15.000000
35 0.360000000 54 174 55 145 1.000000 -29.000000
36 0.370000000 55 145 137 136 82.000000 -9.000000
37 0.380000000 137 136 160 155 23.000000 19.000000
38 0.390000000 160 155 99 178 -61.000000 23.000000
39 0.400000000 99 178 159 155 60.000000 -23.000000
40 0.410000000 159 155 134 136 -25.000000 -19.000000
41 0.420000000 134 136 51 168 -83.000000 32.000000
42 0.430000000 51 168 56 154 5.000000 -14.000000
43 0.440000000 56 154 48 140 -8.000000 -14.000000
44 0.450000000 48 140 53 167 5.000000 27.000000
45 0.460000000 53 167 56 177 3.000000 10.000000
46 0.470000000 56 177 50 164 -6.000000 -13.000000
47 0.480000000 50 164 142 96 92.000000 -68.000000
48 0.490000000 142 96 79 156 -63.000000 60.000000
49 0.500000000 79 156 42 170 -37.000000 14.000000
50 0.510000000 42 170 73 169 31.000000 -1.000000
