idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 162 97 162 97 0.000000 0.000000
1 0.020000000 162 97 172 104 10.000000 7.000000
2 0.030000000 172 104 67 170 -105.000000 66.000000
3 0.040000000 67 170 179 136 112.000000 -34.000000
4 0.050000000 179 136 113 94 -66.000000 -42.000000
5 0.060000000 113 94 177 157 64.000000 63.000000
6 0.070000000 177 157 107 157 -70.000000 0.000000
7 0.080000000 107 157 88 113 -19.000000 -44.000000
8 0.090000000 88 113 175 157 87.000000 44.000000
9 0.100000000 175 157 87 112 -88.000000 -45.000000
10 0.110000000 87 112 50 100 -37.000000 -12.000000
11 0.120000000 50 100 142 163 92.000000 63.000000
12 0.130000000 142 163 144 151 2.000000 -12.000000
13 0.140000000 144 151 60 176 -84.000000 25.000000
14 0.150000000 60 176 138 170 78.000000 -6.000000
15 0.160000000 138 170 57 182 -81.000000 12.000000
16 0.170000000 57 182 100 96 43.000000 -86.000000
17 0.180000000 100 96 59 174 -41.000000 78.000000
18 0.190000000 59 174 88 192 29.000000 18.000000
19 0.200000000 88 192 94 117 6.000000 -75.000000
20 0.210000000 94 117 47 81 -47.000000 -36.000000
21 0.220000000 47 81 99 186 52.000000 105.000000
22 0.230000000 99 186 54 145 -45.000000 -41.000000
23 0.240000000 54 145 92 99 38.000000 -46.000000
24 0.250000000 92 99 53 186 -39.000000 87.000000
25 0.260000000 53 186 51 176 -2.000000 -10.000000
26 0.270000000 51 176 53 175 2.000000 -1.000000
27 0.280000000 53 175 54 184 1.000000 9.000000
28 0.290000000 54 184 40 103 -14.000000 -81.000000
29 0.300000000 40 103 57 147 17.000000 44.000000
30 0.310000000 57 147 134 138 77.000000 -9.000000
31 0.320000000 134 138 157 107 23.000000 -31.000000
32 0.330000000 157 107 53 170 -104.000000 63.000000
33 0.340000000 53 170 55 181 2.000000 11.000000
34 0.350000000 55 181 92 122 37.000000 -59.000000
35 0.360000000 92 122 56 180 -36.000000 58.000000
36 0.370000000 56 180 95 122 39.000000 -58.000000
37 0.380000000 95 122 154 134 59.000000 12.000000
38 0.390000000 154 134 90 159 -64.000000 25.000000
39 0.400000000 90 159 54 109 -36.000000 -50.000000
40 0.410000000 54 109 95 175 41.000000 66.000000
41 0.420000000 95 175 52 172 -43.000000 -3.000000
42 0.430000000 52 172 51 169 -1.000000 -3.000000
43 0.440000000 51 169 57 180 6.000000 11.000000
44 0.450000000 57 180 52 167 -5.000000 -13.000000
45 0.460000000 52 167 56 176 4.000000 9.000000
46 0.470000000 56 176 51 170 -5.000000 -6.000000
47 0.480000000 51 170 19 82 -32.000000 -88.000000
48 0.490000000 19 82 126 164 107.000000 82.000000
49 0.500000000 126 164 124 126 -2.000000 -38.000000
50 0.510000000 124 126 73 169 -51.000000 43.000000
