idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 69 164 69 164 0.000000 0.000000
1 0.020000000 69 164 88 106 19.000000 -58.000000
2 0.030000000 88 106 164 87 76.000000 -19.000000
3 0.040000000 164 87 177 85 13.000000 -2.000000
4 0.050000000 177 85 73 177 -104.000000 92.000000
5 0.060000000 73 177 74 179 1.000000 2.000000
6 0.070000000 74 179 70 172 -4.000000 -7.000000
7 0.080000000 70 172 150 173 80.000000 1.000000
8 0.090000000 150 173 151 138 1.000000 -35.000000
9 0.100000000 151 138 69 180 -82.000000 42.000000
10 0.110000000 69 180 147 138 78.000000 -42.000000
11 0.120000000 147 138 44 85 -103.000000 -53.000000
12 0.130000000 44 85 64 181 20.000000 96.000000
13 0.140000000 64 181 64 109 0.000000 -72.000000
14 0.150000000 64 109 93 161 29.000000 52.000000
15 0.160000000 93 161 98 97 5.000000 -64.000000
16 0.170000000 98 97 57 176 -41.000000 79.000000
17 0.180000000 57 176 94 157 37.000000 -19.000000
18 0.190000000 94 157 57 142 -37.000000 -15.000000
19 0.200000000 57 142 93 119 36.000000 -23.000000
20 0.210000000 93 119 58 83 -35.000000 -36.000000
21 0.220000000 58 83 74 110 16.000000 27.000000
22 0.230000000 74 110 140 175 66.000000 65.000000
23 0.240000000 140 175 168 119 28.000000 -56.000000
24 0.250000000 168 119 50 180 -118.000000 61.000000
25 0.260000000 50 180 53 173 3.000000 -7.000000
26 0.270000000 53 173 84 202 31.000000 29.000000
27 0.280000000 84 202 96 196 12.000000 -6.000000
28 0.290000000 96 196 55 179 -41.000000 -17.000000
29 0.300000000 55 179 109 145 54.000000 -34.000000
30 0.310000000 109 145 52 173 -57.000000 28.000000
31 0.320000000 52 173 134 139 82.000000 -34.000000
32 0.330000000 134 139 25 99 -109.000000 -40.000000
33 0.340000000 25 99 90 160 65.000000 61.000000
34 0.350000000 90 160 55 172 -35.000000 12.000000
35 0.360000000 55 172 120 140 65.000000 -32.000000
36 0.370000000 120 140 137 136 17.000000 -4.000000
37 0.380000000 137 136 53 169 -84.000000 33.000000
38 0.390000000 53 169 56 179 3.000000 10.000000
39 0.400000000 56 179 160 136 104.000000 -43.000000
40 0.410000000 160 136 136 136 -24.000000 0.000000
41 0.420000000 136 136 136 135 0.000000 -1.000000
42 0.430000000 136 135 89 150 -47.000000 15.000000
43 0.440000000 89 150 50 139 -39.000000 -11.000000
44 0.450000000 50 139 56 154 6.000000 15.000000
45 0.460000000 56 154 57 177 1.000000 23.000000
46 0.470000000 57 177 132 130 75.000000 -47.000000
47 0.480000000 132 130 70 106 -62.000000 -24.000000
48 0.490000000 70 106 48 106 -22.000000 0.000000
49 0.500000000 48 106 42 169 -6.000000 63.000000
50 0.510000000 42 169 74 169 32.000000 0.000000
