idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 72 163 72 163 0.000000 0.000000
1 0.020000000 72 163 70 176 -2.000000 13.000000
2 0.030000000 70 176 190 119 120.000000 -57.000000
3 0.040000000 190 119 73 177 -117.000000 58.000000
4 0.050000000 73 177 108 119 35.000000 -58.000000
5 0.060000000 108 119 153 167 45.000000 48.000000
6 0.070000000 153 167 71 181 -82.000000 14.000000
7 0.080000000 71 181 175 158 104.000000 -23.000000
8 0.090000000 175 158 150 138 -25.000000 -20.000000
9 0.100000000 150 138 48 97 -102.000000 -41.000000
10 0.110000000 48 97 146 136 98.000000 39.000000
11 0.120000000 146 136 143 170 -3.000000 34.000000
12 0.130000000 143 170 144 139 1.000000 -31.000000
13 0.140000000 144 139 59 179 -85.000000 40.000000
14 0.150000000 59 179 149 106 90.000000 -73.000000
15 0.160000000 149 106 76 112 -73.000000 6.000000
16 0.170000000 76 112 73 86 -3.000000 -26.000000
17 0.180000000 73 86 56 141 -17.000000 55.000000
18 0.190000000 56 141 56 142 0.000000 1.000000
19 0.200000000 56 142 91 117 35.000000 -25.000000
20 0.210000000 91 117 161 136 70.000000 19.000000
21 0.220000000 161 136 76 112 -85.000000 -24.000000
22 0.230000000 76 112 57 174 -19.000000 62.000000
23 0.240000000 57 174 53 181 -4.000000 7.000000
24 0.250000000 53 181 53 187 0.000000 6.000000
25 0.260000000 53 187 51 179 -2.000000 -8.000000
26 0.270000000 51 179 52 176 1.000000 -3.000000
27 0.280000000 52 176 90 170 38.000000 -6.000000
28 0.290000000 90 170 96 125 6.000000 -45.000000
29 0.300000000 96 125 55 181 -41.000000 56.000000
30 0.310000000 55 181 133 171 78.000000 -10.000000
31 0.320000000 133 171 157 110 24.000000 -61.000000
32 0.330000000 157 110 88 159 -69.000000 49.000000
33 0.340000000 88 159 89 161 1.000000 2.000000
34 0.350000000 89 161 55 175 -34.000000 14.000000
35 0.360000000 55 175 56 182 1.000000 7.000000
36 0.370000000 56 182 27 95 -29.000000 -87.000000
37 0.380000000 27 95 176 117 149.000000 22.000000
38 0.390000000 176 117 176 117 0.000000 0.000000
39 0.400000000 176 117 25 97 -151.000000 -20.000000
40 0.410000000 25 97 135 136 110.000000 39.000000
41 0.420000000 135 136 52 175 -83.000000 39.000000
42 0.430000000 52 175 160 153 108.000000 -22.000000
43 0.440000000 160 153 48 139 -112.000000 -14.000000
44 0.450000000 48 139 52 171 4.000000 32.000000
45 0.460000000 52 171 53 175 1.000000 4.000000
46 0.470000000 53 175 51 166 -2.000000 -9.000000
47 0.480000000 51 166 84 114 33.000000 -52.000000
48 0.490000000 84 114 126 160 42.000000 46.000000
49 0.500000000 126 160 42 170 -84.000000 10.000000
50 0.510000000 42 170 73 169 31.000000 -1.000000
