idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 43 93 43 93 0.000000 0.000000
1 0.020000000 43 93 139 101 96.000000 8.000000
2 0.030000000 139 101 151 169 12.000000 68.000000
3 0.040000000 151 169 157 136 6.000000 -33.000000
4 0.050000000 157 136 92 88 -65.000000 -48.000000
5 0.060000000 92 88 178 139 86.000000 51.000000
6 0.070000000 178 139 151 136 -27.000000 -3.000000
7 0.080000000 151 136 172 104 21.000000 -32.000000
8 0.090000000 172 104 174 157 2.000000 53.000000
9 0.100000000 174 157 41 101 -133.000000 -56.000000
10 0.110000000 41 101 51 101 10.000000 0.000000
11 0.120000000 51 101 132 140 81.000000 39.000000
12 0.130000000 132 140 127 142 -5.000000 2.000000
13 0.140000000 127 142 59 173 -68.000000 31.000000
14 0.150000000 59 173 94 159 35.000000 -14.000000
15 0.160000000 94 159 58 182 -36.000000 23.000000
16 0.170000000 58 182 44 96 -14.000000 -86.000000
17 0.180000000 44 96 71 166 27.000000 70.000000
18 0.190000000 71 166 63 179 -8.000000 13.000000
19 0.200000000 63 179 94 117 31.000000 -62.000000
20 0.210000000 94 117 120 27 26.000000 -90.000000
21 0.220000000 120 27 99 188 -21.000000 161.000000
22 0.230000000 99 188 97 123 -2.000000 -65.000000
23 0.240000000 97 123 99 102 2.000000 -21.000000
24 0.250000000 99 102 54 186 -45.000000 84.000000
25 0.260000000 54 186 51 175 -3.000000 -11.000000
26 0.270000000 51 175 56 158 5.000000 -17.000000
27 0.280000000 56 158 54 183 -2.000000 25.000000
28 0.290000000 54 183 159 95 105.000000 -88.000000
29 0.300000000 159 95 137 149 -22.000000 54.000000
30 0.310000000 137 149 134 137 -3.000000 -12.000000
31 0.320000000 134 137 26 101 -108.000000 -36.000000
32 0.330000000 26 101 159 159 133.000000 58.000000
33 0.340000000 159 159 60 184 -99.000000 25.000000
34 0.350000000 60 184 87 121 27.000000 -63.000000
35 0.360000000 87 121 75 165 -12.000000 44.000000
36 0.370000000 75 165 59 118 -16.000000 -47.000000
37 0.380000000 59 118 110 140 51.000000 22.000000
38 0.390000000 110 140 90 159 -20.000000 19.000000
39 0.400000000 90 159 157 110 67.000000 -49.000000
40 0.410000000 157 110 97 175 -60.000000 65.000000
41 0.420000000 97 175 51 170 -46.000000 -5.000000
42 0.430000000 51 170 159 156 108.000000 -14.000000
43 0.440000000 159 156 57 180 -102.000000 24.000000
44 0.450000000 57 180 135 148 78.000000 -32.000000
45 0.460000000 135 148 53 176 -82.000000 28.000000
46 0.470000000 53 176 52 173 -1.000000 -3.000000
47 0.480000000 52 173 153 82 101.000000 -91.000000
48 0.490000000 153 82 44 165 -109.000000 83.000000
49 0.500000000 44 165 81 113 37.000000 -52.000000
50 0.510000000 81 113 73 169 -8.000000 56.000000
