idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 152 141 152 141 0.000000 0.000000
1 0.020000000 152 141 70 176 -82.000000 35.000000
2 0.030000000 70 176 143 104 73.000000 -72.000000
3 0.040000000 143 104 72 178 -71.000000 74.000000
4 0.050000000 72 178 150 105 78.000000 -73.000000
5 0.060000000 150 105 65 141 -85.000000 36.000000
6 0.070000000 65 141 72 180 7.000000 39.000000
7 0.080000000 72 180 175 138 103.000000 -42.000000
8 0.090000000 175 138 151 138 -24.000000 0.000000
9 0.100000000 151 138 41 97 -110.000000 -41.000000
10 0.110000000 41 97 173 135 132.000000 38.000000
11 0.120000000 173 135 128 144 -45.000000 9.000000
12 0.130000000 128 144 145 137 17.000000 -7.000000
13 0.140000000 145 137 60 179 -85.000000 42.000000
14 0.150000000 60 179 151 106 91.000000 -73.000000
15 0.160000000 151 106 74 112 -77.000000 6.000000
16 0.170000000 74 112 72 86 -2.000000 -26.000000
17 0.180000000 72 86 65 121 -7.000000 35.000000
18 0.190000000 65 121 94 121 29.000000 0.000000
19 0.200000000 94 121 91 117 -3.000000 -4.000000
20 0.210000000 91 117 44 139 -47.000000 22.000000
21 0.220000000 44 139 162 112 118.000000 -27.000000
22 0.230000000 162 112 60 158 -102.000000 46.000000
23 0.240000000 60 158 96 184 36.000000 26.000000
24 0.250000000 96 184 92 197 -4.000000 13.000000
25 0.260000000 92 197 50 179 -42.000000 -18.000000
26 0.270000000 50 179 134 174 84.000000 -5.000000
27 0.280000000 134 174 92 127 -42.000000 -47.000000
28 0.290000000 92 127 77 116 -15.000000 -11.000000
29 0.300000000 77 116 99 184 22.000000 68.000000
30 0.310000000 99 184 86 162 -13.000000 -22.000000
31 0.320000000 86 162 53 108 -33.000000 -54.000000
32 0.330000000 53 108 87 158 34.000000 50.000000
33 0.340000000 87 158 53 174 -34.000000 16.000000
34 0.350000000 53 174 54 174 1.000000 0.000000
35 0.360000000 54 174 98 184 44.000000 10.000000
36 0.370000000 98 184 27 87 -71.000000 -97.000000
37 0.380000000 27 87 96 116 69.000000 29.000000
38 0.390000000 96 116 90 121 -6.000000 5.000000
39 0.400000000 90 121 25 97 -65.000000 -24.000000
40 0.410000000 25 97 40 139 15.000000 42.000000
41 0.420000000 40 139 52 175 12.000000 36.000000
42 0.430000000 52 175 90 149 38.000000 -26.000000
43 0.440000000 90 149 96 121 6.000000 -28.000000
44 0.450000000 96 121 52 172 -44.000000 51.000000
45 0.460000000 52 172 54 157 2.000000 -15.000000
46 0.470000000 54 157 52 164 -2.000000 7.000000
47 0.480000000 52 164 132 130 80.000000 -34.000000
48 0.490000000 132 130 81 114 -51.000000 -16.000000
49 0.500000000 81 114 42 168 -39.000000 54.000000
50 0.510000000 42 168 73 169 31.000000 1.000000
