idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 42 81 42 81 0.000000 0.000000
1 0.020000000 42 81 56 97 14.000000 16.000000
2 0.030000000 56 97 148 170 92.000000 73.000000
3 0.040000000 148 170 167 136 19.000000 -34.000000
4 0.050000000 167 136 70 83 -97.000000 -53.000000
5 0.060000000 70 83 152 135 82.000000 52.000000
6 0.070000000 152 135 243 125 91.000000 -10.000000
7 0.080000000 243 125 94 94 -149.000000 -31.000000
8 0.090000000 94 94 104 160 10.000000 66.000000
9 0.100000000 104 160 39 89 -65.000000 -71.000000
10 0.110000000 39 89 68 105 29.000000 16.000000
11 0.120000000 68 105 144 138 76.000000 33.000000
12 0.130000000 144 138 160 136 16.000000 -2.000000
13 0.140000000 160 136 141 162 -19.000000 26.000000
14 0.150000000 141 162 91 161 -50.000000 -1.000000
15 0.160000000 91 161 88 198 -3.000000 37.000000
16 0.170000000 88 198 101 97 13.000000 -101.000000
17 0.180000000 101 97 65 152 -36.000000 55.000000
18 0.190000000 65 152 94 175 29.000000 23.000000
19 0.200000000 94 175 77 114 -17.000000 -61.000000
20 0.210000000 77 114 233 1 156.000000 -113.000000
21 0.220000000 233 1 111 224 -122.000000 223.000000
22 0.230000000 111 224 78 112 -33.000000 -112.000000
23 0.240000000 78 112 43 104 -35.000000 -8.000000
24 0.250000000 43 104 87 193 44.000000 89.000000
25 0.260000000 87 193 60 162 -27.000000 -31.000000
26 0.270000000 60 162 151 141 91.000000 -21.000000
27 0.280000000 151 141 54 180 -97.000000 39.000000
28 0.290000000 54 180 209 32 155.000000 -148.000000
29 0.300000000 209 32 62 155 -147.000000 123.000000
30 0.310000000 62 155 83 124 21.000000 -31.000000
31 0.320000000 83 124 42 85 -41.000000 -39.000000
32 0.330000000 42 85 160 157 118.000000 72.000000
33 0.340000000 160 157 86 196 -74.000000 39.000000
34 0.350000000 86 196 78 108 -8.000000 -88.000000
35 0.360000000 78 108 161 155 83.000000 47.000000
36 0.370000000 161 155 52 109 -109.000000 -46.000000
37 0.380000000 52 109 90 149 38.000000 40.000000
38 0.390000000 90 149 92 159 2.000000 10.000000
39 0.400000000 92 159 133 103 41.000000 -56.000000
40 0.410000000 133 103 53 177 -80.000000 74.000000
41 0.420000000 53 177 162 160 109.000000 -17.000000
42 0.430000000 162 160 160 154 -2.000000 -6.000000
43 0.440000000 160 154 59 180 -101.000000 26.000000
44 0.450000000 59 180 135 133 76.000000 -47.000000
45 0.460000000 135 133 53 174 -82.000000 41.000000
46 0.470000000 53 174 216 183 163.000000 9.000000
47 0.480000000 216 183 19 81 -197.000000 -102.000000
48 0.490000000 19 81 71 174 52.000000 93.000000
49 0.500000000 71 174 81 111 10.000000 -63.000000
50 0.510000000 81 111 116 133 35.000000 22.000000
