idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 71 166 71 166 0.000000 0.000000
1 0.020000000 71 166 88 107 17.000000 -59.000000
2 0.030000000 88 107 166 89 78.000000 -18.000000
3 0.040000000 166 89 176 86 10.000000 -3.000000
4 0.050000000 176 86 73 178 -103.000000 92.000000
5 0.060000000 73 178 72 178 -1.000000 0.000000
6 0.070000000 72 178 71 179 -1.000000 1.000000
7 0.080000000 71 179 150 174 79.000000 -5.000000
8 0.090000000 150 174 150 138 0.000000 -36.000000
9 0.100000000 150 138 111 179 -39.000000 41.000000
10 0.110000000 111 179 146 138 35.000000 -41.000000
11 0.120000000 146 138 50 85 -96.000000 -53.000000
12 0.130000000 50 85 105 181 55.000000 96.000000
13 0.140000000 105 181 63 110 -42.000000 -71.000000
14 0.150000000 63 110 138 170 75.000000 60.000000
15 0.160000000 138 170 30 98 -108.000000 -72.000000
16 0.170000000 30 98 57 177 27.000000 79.000000
17 0.180000000 57 177 58 171 1.000000 -6.000000
18 0.190000000 58 171 56 143 -2.000000 -28.000000
19 0.200000000 56 143 90 119 34.000000 -24.000000
20 0.210000000 90 119 62 84 -28.000000 -35.000000
21 0.220000000 62 84 75 111 13.000000 27.000000
22 0.230000000 75 111 60 183 -15.000000 72.000000
23 0.240000000 60 183 159 118 99.000000 -65.000000
24 0.250000000 159 118 52 184 -107.000000 66.000000
25 0.260000000 52 184 50 175 -2.000000 -9.000000
26 0.270000000 50 175 88 201 38.000000 26.000000
27 0.280000000 88 201 97 191 9.000000 -10.000000
28 0.290000000 97 191 55 181 -42.000000 -10.000000
29 0.300000000 55 181 137 139 82.000000 -42.000000
30 0.310000000 137 139 133 173 -4.000000 34.000000
31 0.320000000 133 173 159 156 26.000000 -17.000000
32 0.330000000 159 156 28 98 -131.000000 -58.000000
33 0.340000000 28 98 90 159 62.000000 61.000000
34 0.350000000 90 159 53 174 -37.000000 15.000000
35 0.360000000 53 174 53 145 0.000000 -29.000000
36 0.370000000 53 145 137 136 84.000000 -9.000000
37 0.380000000 137 136 161 155 24.000000 19.000000
38 0.390000000 161 155 99 178 -62.000000 23.000000
39 0.400000000 99 178 157 155 58.000000 -23.000000
40 0.410000000 157 155 134 136 -23.000000 -19.000000
41 0.420000000 134 136 88 156 -46.000000 20.000000
42 0.430000000 88 156 159 153 71.000000 -3.000000
43 0.440000000 159 153 48 140 -111.000000 -13.000000
44 0.450000000 48 140 68 166 20.000000 26.000000
45 0.460000000 68 166 56 177 -12.000000 11.000000
46 0.470000000 56 177 55 150 -1.000000 -27.000000
47 0.480000000 55 150 17 97 -38.000000 -53.000000
48 0.490000000 17 97 126 142 109.000000 45.000000
49 0.500000000 126 142 42 170 -84.000000 28.000000
50 0.510000000 42 170 74 169 32.000000 -1.000000
