idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 72 174 72 174 0.000000 0.000000
1 0.020000000 72 174 67 164 -5.000000 -10.000000
2 0.030000000 67 164 104 174 37.000000 10.000000
3 0.040000000 104 174 176 88 72.000000 -86.000000
4 0.050000000 176 88 72 177 -104.000000 89.000000
5 0.060000000 72 177 152 137 80.000000 -40.000000
6 0.070000000 152 137 71 181 -81.000000 44.000000
7 0.080000000 71 181 149 137 78.000000 -44.000000
8 0.090000000 149 137 69 178 -80.000000 41.000000
9 0.100000000 69 178 67 177 -2.000000 -1.000000
10 0.110000000 67 177 65 182 -2.000000 5.000000
11 0.120000000 65 182 144 169 79.000000 -13.000000
12 0.130000000 144 169 97 161 -47.000000 -8.000000
13 0.140000000 97 161 61 178 -36.000000 17.000000
14 0.150000000 61 178 101 183 40.000000 5.000000
15 0.160000000 101 183 112 102 11.000000 -81.000000
16 0.170000000 112 102 58 178 -54.000000 76.000000
17 0.180000000 58 178 61 178 3.000000 0.000000
18 0.190000000 61 178 56 142 -5.000000 -36.000000
19 0.200000000 56 142 55 167 -1.000000 25.000000
20 0.210000000 55 167 137 136 82.000000 -31.000000
21 0.220000000 137 136 57 179 -80.000000 43.000000
22 0.230000000 57 179 61 183 4.000000 4.000000
23 0.240000000 61 183 72 93 11.000000 -90.000000
24 0.250000000 72 93 53 183 -19.000000 90.000000
25 0.260000000 53 183 134 175 81.000000 -8.000000
26 0.270000000 134 175 52 176 -82.000000 1.000000
27 0.280000000 52 176 98 185 46.000000 9.000000
28 0.290000000 98 185 54 176 -44.000000 -9.000000
29 0.300000000 54 176 26 89 -28.000000 -87.000000
30 0.310000000 26 89 51 172 25.000000 83.000000
31 0.320000000 51 172 51 173 0.000000 1.000000
32 0.330000000 51 173 56 182 5.000000 9.000000
33 0.340000000 56 182 57 116 1.000000 -66.000000
34 0.350000000 57 116 89 162 32.000000 46.000000
35 0.360000000 89 162 56 182 -33.000000 20.000000
36 0.370000000 56 182 137 136 81.000000 -46.000000
37 0.380000000 137 136 134 133 -3.000000 -3.000000
38 0.390000000 134 133 163 113 29.000000 -20.000000
39 0.400000000 163 113 55 107 -108.000000 -6.000000
40 0.410000000 55 107 135 136 80.000000 29.000000
41 0.420000000 135 136 52 174 -83.000000 38.000000
42 0.430000000 52 174 132 134 80.000000 -40.000000
43 0.440000000 132 134 48 141 -84.000000 7.000000
44 0.450000000 48 141 67 167 19.000000 26.000000
45 0.460000000 67 167 26 95 -41.000000 -72.000000
46 0.470000000 26 95 52 164 26.000000 69.000000
47 0.480000000 52 164 130 164 78.000000 0.000000
48 0.490000000 130 164 126 164 -4.000000 0.000000
49 0.500000000 126 164 122 127 -4.000000 -37.000000
50 0.510000000 122 127 73 169 -49.000000 42.000000
