idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 178 148 178 148 0.000000 0.000000
1 0.020000000 178 148 35 95 -143.000000 -53.000000
2 0.030000000 35 95 149 20 114.000000 -75.000000
3 0.040000000 149 20 154 8 5.000000 -12.000000
4 0.050000000 154 8 118 179 -36.000000 171.000000
5 0.060000000 118 179 171 214 53.000000 35.000000
6 0.070000000 171 214 69 147 -102.000000 -67.000000
7 0.080000000 69 147 148 170 79.000000 23.000000
8 0.090000000 148 170 178 138 30.000000 -32.000000
9 0.100000000 178 138 243 227 65.000000 89.000000
10 0.110000000 243 227 109 178 -134.000000 -49.000000
11 0.120000000 109 178 93 1 -16.000000 -177.000000
12 0.130000000 93 1 102 192 9.000000 191.000000
13 0.140000000 102 192 47 15 -55.000000 -177.000000
14 0.150000000 47 15 92 167 45.000000 152.000000
15 0.160000000 92 167 197 85 105.000000 -82.000000
16 0.170000000 197 85 85 189 -112.000000 104.000000
17 0.180000000 85 189 150 135 65.000000 -54.000000
18 0.190000000 150 135 165 102 15.000000 -33.000000
19 0.200000000 165 102 227 119 62.000000 17.000000
20 0.210000000 227 119 16 15 -211.000000 -104.000000
21 0.220000000 16 15 80 63 64.000000 48.000000
22 0.230000000 80 63 97 161 17.000000 98.000000
23 0.240000000 97 161 119 145 22.000000 -16.000000
24 0.250000000 119 145 89 157 -30.000000 12.000000
25 0.260000000 89 157 75 121 -14.000000 -36.000000
26 0.270000000 75 121 156 254 81.000000 133.000000
27 0.280000000 156 254 61 247 -95.000000 -7.000000
28 0.290000000 61 247 89 166 28.000000 -81.000000
29 0.300000000 89 166 58 152 -31.000000 -14.000000
30 0.310000000 58 152 78 166 20.000000 14.000000
31 0.320000000 78 166 83 119 5.000000 -47.000000
32 0.330000000 83 119 203 66 120.000000 -53.000000
33 0.340000000 203 66 131 170 -72.000000 104.000000
34 0.350000000 131 170 50 143 -81.000000 -27.000000
35 0.360000000 50 143 133 104 83.000000 -39.000000
36 0.370000000 133 104 230 130 97.000000 26.000000
37 0.380000000 230 130 169 194 -61.000000 64.000000
38 0.390000000 169 194 124 222 -45.000000 28.000000
39 0.400000000 124 222 202 112 78.000000 -110.000000
40 0.410000000 202 112 44 140 -158.000000 28.000000
41 0.420000000 44 140 158 105 114.000000 -35.000000
42 0.430000000 158 105 2 145 -156.000000 40.000000
43 0.440000000 2 145 131 106 129.000000 -39.000000
44 0.450000000 131 106 28 117 -103.000000 11.000000
45 0.460000000 28 117 169 208 141.000000 91.000000
46 0.470000000 169 208 72 86 -97.000000 -122.000000
47 0.480000000 72 86 114 140 42.000000 54.000000
48 0.490000000 114 140 215 34 101.000000 -106.000000
49 0.500000000 215 34 245 178 30.000000 144.000000
50 0.510000000 245 178 107 200 -138.000000 22.000000
