idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 90 107 90 107 0.000000 0.000000
1 0.020000000 90 107 86 106 -4.000000 -1.000000
2 0.030000000 86 106 68 170 -18.000000 64.000000
3 0.040000000 68 170 43 88 -25.000000 -82.000000
4 0.050000000 43 88 178 135 135.000000 47.000000
5 0.060000000 178 135 68 174 -110.000000 39.000000
6 0.070000000 68 174 116 98 48.000000 -76.000000
7 0.080000000 116 98 54 86 -62.000000 -12.000000
8 0.090000000 54 86 88 111 34.000000 25.000000
9 0.100000000 88 111 84 170 -4.000000 59.000000
10 0.110000000 84 170 139 109 55.000000 -61.000000
11 0.120000000 139 109 159 92 20.000000 -17.000000
12 0.130000000 159 92 143 139 -16.000000 47.000000
13 0.140000000 143 139 60 174 -83.000000 35.000000
14 0.150000000 60 174 34 120 -26.000000 -54.000000
15 0.160000000 34 120 137 138 103.000000 18.000000
16 0.170000000 137 138 100 185 -37.000000 47.000000
17 0.180000000 100 185 59 165 -41.000000 -20.000000
18 0.190000000 59 165 53 142 -6.000000 -23.000000
19 0.200000000 53 142 61 105 8.000000 -37.000000
20 0.210000000 61 105 138 104 77.000000 -1.000000
21 0.220000000 138 104 136 137 -2.000000 33.000000
22 0.230000000 136 137 63 184 -73.000000 47.000000
23 0.240000000 63 184 133 152 70.000000 -32.000000
24 0.250000000 133 152 85 126 -48.000000 -26.000000
25 0.260000000 85 126 95 192 10.000000 66.000000
26 0.270000000 95 192 106 149 11.000000 -43.000000
27 0.280000000 106 149 90 175 -16.000000 26.000000
28 0.290000000 90 175 36 103 -54.000000 -72.000000
29 0.300000000 36 103 26 89 -10.000000 -14.000000
30 0.310000000 26 89 76 113 50.000000 24.000000
31 0.320000000 76 113 53 181 -23.000000 68.000000
32 0.330000000 53 181 88 160 35.000000 -21.000000
33 0.340000000 88 160 55 179 -33.000000 19.000000
34 0.350000000 55 179 91 172 36.000000 -7.000000
35 0.360000000 91 172 134 136 43.000000 -36.000000
36 0.370000000 134 136 139 136 5.000000 0.000000
37 0.380000000 139 136 134 131 -5.000000 -5.000000
38 0.390000000 134 131 56 177 -78.000000 46.000000
39 0.400000000 56 177 160 138 104.000000 -39.000000
40 0.410000000 160 138 50 179 -110.000000 41.000000
41 0.420000000 50 179 88 160 38.000000 -19.000000
42 0.430000000 88 160 89 172 1.000000 12.000000
43 0.440000000 89 172 53 141 -36.000000 -31.000000
44 0.450000000 53 141 66 168 13.000000 27.000000
45 0.460000000 66 168 58 116 -8.000000 -52.000000
46 0.470000000 58 116 130 145 72.000000 29.000000
47 0.480000000 130 145 154 85 24.000000 -60.000000
48 0.490000000 154 85 19 90 -135.000000 5.000000
49 0.500000000 19 90 29 74 10.000000 -16.000000
50 0.510000000 29 74 72 170 43.000000 96.000000
