idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 154 99 154 99 0.000000 0.000000
1 0.020000000 154 99 139 101 -15.000000 2.000000
2 0.030000000 139 101 72 174 -67.000000 73.000000
3 0.040000000 72 174 148 69 76.000000 -105.000000
4 0.050000000 148 69 66 139 -82.000000 70.000000
5 0.060000000 66 139 134 172 68.000000 33.000000
6 0.070000000 134 172 86 91 -48.000000 -81.000000
7 0.080000000 86 91 83 44 -3.000000 -47.000000
8 0.090000000 83 44 71 105 -12.000000 61.000000
9 0.100000000 71 105 104 163 33.000000 58.000000
10 0.110000000 104 163 114 123 10.000000 -40.000000
11 0.120000000 114 123 199 87 85.000000 -36.000000
12 0.130000000 199 87 60 129 -139.000000 42.000000
13 0.140000000 60 129 141 170 81.000000 41.000000
14 0.150000000 141 170 182 120 41.000000 -50.000000
15 0.160000000 182 120 52 143 -130.000000 23.000000
16 0.170000000 52 143 10 229 -42.000000 86.000000
17 0.180000000 10 229 84 159 74.000000 -70.000000
18 0.190000000 84 159 102 120 18.000000 -39.000000
19 0.200000000 102 120 28 97 -74.000000 -23.000000
20 0.210000000 28 97 126 104 98.000000 7.000000
21 0.220000000 126 104 94 136 -32.000000 32.000000
22 0.230000000 94 136 99 194 5.000000 58.000000
23 0.240000000 99 194 93 164 -6.000000 -30.000000
24 0.250000000 93 164 55 114 -38.000000 -50.000000
25 0.260000000 55 114 42 213 -13.000000 99.000000
26 0.270000000 42 213 136 139 94.000000 -74.000000
27 0.280000000 136 139 136 170 0.000000 31.000000
28 0.290000000 136 170 141 73 5.000000 -97.000000
29 0.300000000 141 73 89 80 -52.000000 7.000000
30 0.310000000 89 80 97 99 8.000000 19.000000
31 0.320000000 97 99 95 193 -2.000000 94.000000
32 0.330000000 95 193 86 160 -9.000000 -33.000000
33 0.340000000 86 160 98 184 12.000000 24.000000
34 0.350000000 98 184 89 165 -9.000000 -19.000000
35 0.360000000 89 165 95 121 6.000000 -44.000000
36 0.370000000 95 121 57 136 -38.000000 15.000000
37 0.380000000 57 136 138 133 81.000000 -3.000000
38 0.390000000 138 133 82 182 -56.000000 49.000000
39 0.400000000 82 182 30 127 -52.000000 -55.000000
40 0.410000000 30 127 137 194 107.000000 67.000000
41 0.420000000 137 194 93 153 -44.000000 -41.000000
42 0.430000000 93 153 53 178 -40.000000 25.000000
43 0.440000000 53 178 140 138 87.000000 -40.000000
44 0.450000000 140 138 68 167 -72.000000 29.000000
45 0.460000000 68 167 74 109 6.000000 -58.000000
46 0.470000000 74 109 46 136 -28.000000 27.000000
47 0.480000000 46 136 155 85 109.000000 -51.000000
48 0.490000000 155 85 221 53 66.000000 -32.000000
49 0.500000000 221 53 203 30 -18.000000 -23.000000
50 0.510000000 203 30 193 176 -10.000000 146.000000
