idx time_s pre_x pre_y post_x post_y dx dy
0 0.010000000 107 145 107 145 0.000000 0.000000
1 0.020000000 107 145 70 176 -37.000000 31.000000
2 0.030000000 70 176 69 106 -1.000000 -70.000000
3 0.040000000 69 106 71 178 2.000000 72.000000
4 0.050000000 71 178 157 106 86.000000 -72.000000
5 0.060000000 157 106 167 148 10.000000 42.000000
6 0.070000000 167 148 115 180 -52.000000 32.000000
7 0.080000000 115 180 62 140 -53.000000 -40.000000
8 0.090000000 62 140 151 138 89.000000 -2.000000
9 0.100000000 151 138 42 97 -109.000000 -41.000000
10 0.110000000 42 97 44 130 2.000000 33.000000
11 0.120000000 44 130 154 155 110.000000 25.000000
12 0.130000000 154 155 144 138 -10.000000 -17.000000
13 0.140000000 144 138 60 179 -84.000000 41.000000
14 0.150000000 60 179 150 106 90.000000 -73.000000
15 0.160000000 150 106 75 112 -75.000000 6.000000
16 0.170000000 75 112 71 86 -4.000000 -26.000000
17 0.180000000 71 86 140 132 69.000000 46.000000
18 0.190000000 140 132 55 141 -85.000000 9.000000
19 0.200000000 55 141 91 117 36.000000 -24.000000
20 0.210000000 91 117 162 137 71.000000 20.000000
21 0.220000000 162 137 161 112 -1.000000 -25.000000
22 0.230000000 161 112 72 171 -89.000000 59.000000
23 0.240000000 72 171 98 183 26.000000 12.000000
24 0.250000000 98 183 95 187 -3.000000 4.000000
25 0.260000000 95 187 51 179 -44.000000 -8.000000
26 0.270000000 51 179 54 175 3.000000 -4.000000
27 0.280000000 54 175 134 141 80.000000 -34.000000
28 0.290000000 134 141 93 122 -41.000000 -19.000000
29 0.300000000 93 122 99 182 6.000000 60.000000
30 0.310000000 99 182 132 166 33.000000 -16.000000
31 0.320000000 132 166 157 108 25.000000 -58.000000
32 0.330000000 157 108 159 158 2.000000 50.000000
33 0.340000000 159 158 53 173 -106.000000 15.000000
34 0.350000000 53 173 54 175 1.000000 2.000000
35 0.360000000 54 175 58 182 4.000000 7.000000
36 0.370000000 58 182 160 87 102.000000 -95.000000
37 0.380000000 160 87 175 116 15.000000 29.000000
38 0.390000000 175 116 95 120 -80.000000 4.000000
39 0.400000000 95 120 25 97 -70.000000 -23.000000
40 0.410000000 25 97 135 137 110.000000 40.000000
41 0.420000000 135 137 52 175 -83.000000 38.000000
42 0.430000000 52 175 92 150 40.000000 -25.000000
43 0.440000000 92 150 134 134 42.000000 -16.000000
44 0.450000000 134 134 53 171 -81.000000 37.000000
45 0.460000000 53 171 68 164 15.000000 -7.000000
46 0.470000000 68 164 52 165 -16.000000 1.000000
47 0.480000000 52 165 88 128 36.000000 -37.000000
48 0.490000000 88 128 152 133 64.000000 5.000000
49 0.500000000 152 133 42 169 -110.000000 36.000000
50 0.510000000 42 169 73 169 31.000000 0.000000
